,Unnamed: 0,E,depol_prob,lam,p0_0,p0_1,p1_0,p1_1,phi,t1,t2,theta,population
174,174,0.50390625,0.001,6.283185307179585,1.0,0.0,0.0,1.0,1.5707963267948966,inf,inf,1.5707963267948966,0
175,175,0.4716796875,0.0,0.0,1.0,0.0,0.0,1.0,3.1415926535897927,inf,inf,1.5707963267948966,0
176,176,0.50390625,0.00025,0.0,1.0,0.0,0.0,1.0,3.1415926535897927,inf,inf,1.5707963267948966,0
177,177,0.470703125,0.0005,0.0,1.0,0.0,0.0,1.0,3.1415926535897927,inf,inf,1.5707963267948966,0
178,178,0.4912109375,0.00075,0.0,1.0,0.0,0.0,1.0,3.1415926535897927,inf,inf,1.5707963267948966,0
179,179,0.4990234375,0.001,0.0,1.0,0.0,0.0,1.0,3.1415926535897927,inf,inf,1.5707963267948966,0
180,180,0.4892578125,0.0,1.5707963267948966,1.0,0.0,0.0,1.0,3.1415926535897927,inf,inf,1.5707963267948966,0
181,181,0.482421875,0.00025,1.5707963267948966,1.0,0.0,0.0,1.0,3.1415926535897927,inf,inf,1.5707963267948966,0
182,182,0.5400390625,0.0005,1.5707963267948966,1.0,0.0,0.0,1.0,3.1415926535897927,inf,inf,1.5707963267948966,0
183,183,0.501953125,0.00075,1.5707963267948966,1.0,0.0,0.0,1.0,3.1415926535897927,inf,inf,1.5707963267948966,0
184,184,0.52734375,0.001,1.5707963267948966,1.0,0.0,0.0,1.0,3.1415926535897927,inf,inf,1.5707963267948966,0
185,185,0.4921875,0.0,3.1415926535897927,1.0,0.0,0.0,1.0,3.1415926535897927,inf,inf,1.5707963267948966,0
186,186,0.5078125,0.00025,3.1415926535897927,1.0,0.0,0.0,1.0,3.1415926535897927,inf,inf,1.5707963267948966,0
187,187,0.4833984375,0.0005,3.1415926535897927,1.0,0.0,0.0,1.0,3.1415926535897927,inf,inf,1.5707963267948966,0
188,188,0.5048828125,0.00075,3.1415926535897927,1.0,0.0,0.0,1.0,3.1415926535897927,inf,inf,1.5707963267948966,0
189,189,0.5185546875,0.001,3.1415926535897927,1.0,0.0,0.0,1.0,3.1415926535897927,inf,inf,1.5707963267948966,0
190,190,0.4892578125,0.0,4.712388980384691,1.0,0.0,0.0,1.0,3.1415926535897927,inf,inf,1.5707963267948966,0
191,191,0.4755859375,0.00025,4.712388980384691,1.0,0.0,0.0,1.0,3.1415926535897927,inf,inf,1.5707963267948966,0
192,192,0.5078125,0.0005,4.712388980384691,1.0,0.0,0.0,1.0,3.1415926535897927,inf,inf,1.5707963267948966,0
193,193,0.5166015625,0.00075,4.712388980384691,1.0,0.0,0.0,1.0,3.1415926535897927,inf,inf,1.5707963267948966,0
194,194,0.5,0.001,4.712388980384691,1.0,0.0,0.0,1.0,3.1415926535897927,inf,inf,1.5707963267948966,0
195,195,0.494140625,0.0,6.283185307179585,1.0,0.0,0.0,1.0,3.1415926535897927,inf,inf,1.5707963267948966,0
196,196,0.509765625,0.00025,6.283185307179585,1.0,0.0,0.0,1.0,3.1415926535897927,inf,inf,1.5707963267948966,0
197,197,0.5009765625,0.0005,6.283185307179585,1.0,0.0,0.0,1.0,3.1415926535897927,inf,inf,1.5707963267948966,0
198,198,0.4990234375,0.00075,6.283185307179585,1.0,0.0,0.0,1.0,3.1415926535897927,inf,inf,1.5707963267948966,0
199,199,0.4716796875,0.001,6.283185307179585,1.0,0.0,0.0,1.0,3.1415926535897927,inf,inf,1.5707963267948966,0
200,200,0.4921875,0.0,0.0,1.0,0.0,0.0,1.0,4.712388980384691,inf,inf,1.5707963267948966,0
201,201,0.482421875,0.00025,0.0,1.0,0.0,0.0,1.0,4.712388980384691,inf,inf,1.5707963267948966,0
202,202,0.4951171875,0.0005,0.0,1.0,0.0,0.0,1.0,4.712388980384691,inf,inf,1.5707963267948966,0
203,203,0.501953125,0.00075,0.0,1.0,0.0,0.0,1.0,4.712388980384691,inf,inf,1.5707963267948966,0
204,204,0.4970703125,0.001,0.0,1.0,0.0,0.0,1.0,4.712388980384691,inf,inf,1.5707963267948966,0
205,205,0.5107421875,0.0,1.5707963267948966,1.0,0.0,0.0,1.0,4.712388980384691,inf,inf,1.5707963267948966,0
206,206,0.5234375,0.00025,1.5707963267948966,1.0,0.0,0.0,1.0,4.712388980384691,inf,inf,1.5707963267948966,0
207,207,0.509765625,0.0005,1.5707963267948966,1.0,0.0,0.0,1.0,4.712388980384691,inf,inf,1.5707963267948966,0
208,208,0.5390625,0.00075,1.5707963267948966,1.0,0.0,0.0,1.0,4.712388980384691,inf,inf,1.5707963267948966,0
209,209,0.4951171875,0.001,1.5707963267948966,1.0,0.0,0.0,1.0,4.712388980384691,inf,inf,1.5707963267948966,0
210,210,0.505859375,0.0,3.1415926535897927,1.0,0.0,0.0,1.0,4.712388980384691,inf,inf,1.5707963267948966,0
211,211,0.5166015625,0.00025,3.1415926535897927,1.0,0.0,0.0,1.0,4.712388980384691,inf,inf,1.5707963267948966,0
212,212,0.529296875,0.0005,3.1415926535897927,1.0,0.0,0.0,1.0,4.712388980384691,inf,inf,1.5707963267948966,0
213,213,0.5,0.00075,3.1415926535897927,1.0,0.0,0.0,1.0,4.712388980384691,inf,inf,1.5707963267948966,0
214,214,0.4853515625,0.001,3.1415926535897927,1.0,0.0,0.0,1.0,4.712388980384691,inf,inf,1.5707963267948966,0
215,215,0.4814453125,0.0,4.712388980384691,1.0,0.0,0.0,1.0,4.712388980384691,inf,inf,1.5707963267948966,0
216,216,0.513671875,0.00025,4.712388980384691,1.0,0.0,0.0,1.0,4.712388980384691,inf,inf,1.5707963267948966,0
217,217,0.51171875,0.0005,4.712388980384691,1.0,0.0,0.0,1.0,4.712388980384691,inf,inf,1.5707963267948966,0
218,218,0.49609375,0.00075,4.712388980384691,1.0,0.0,0.0,1.0,4.712388980384691,inf,inf,1.5707963267948966,0
219,219,0.52734375,0.001,4.712388980384691,1.0,0.0,0.0,1.0,4.712388980384691,inf,inf,1.5707963267948966,0
220,220,0.494140625,0.0,6.283185307179585,1.0,0.0,0.0,1.0,4.712388980384691,inf,inf,1.5707963267948966,0
221,221,0.4931640625,0.00025,6.283185307179585,1.0,0.0,0.0,1.0,4.712388980384691,inf,inf,1.5707963267948966,0
222,222,0.5087890625,0.0005,6.283185307179585,1.0,0.0,0.0,1.0,4.712388980384691,inf,inf,1.5707963267948966,0
223,223,0.466796875,0.00075,6.283185307179585,1.0,0.0,0.0,1.0,4.712388980384691,inf,inf,1.5707963267948966,0
224,224,0.51953125,0.001,6.283185307179585,1.0,0.0,0.0,1.0,4.712388980384691,inf,inf,1.5707963267948966,0
225,225,0.501953125,0.0,0.0,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,1.5707963267948966,0
226,226,0.509765625,0.00025,0.0,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,1.5707963267948966,0
227,227,0.4912109375,0.0005,0.0,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,1.5707963267948966,0
228,228,0.4892578125,0.00075,0.0,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,1.5707963267948966,0
229,229,0.4912109375,0.001,0.0,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,1.5707963267948966,0
230,230,0.5087890625,0.0,1.5707963267948966,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,1.5707963267948966,0
231,231,0.484375,0.00025,1.5707963267948966,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,1.5707963267948966,0
