,Unnamed: 0,E,depol_prob,lam,p0_0,p0_1,p1_0,p1_1,phi,t1,t2,theta,population
47,47,0.0,0.001,1.2566370614359172,1.0,0.0,0.0,1.0,1.2566370614359172,inf,inf,0.0,0
48,48,0.0,0.0,2.5132741228718345,1.0,0.0,0.0,1.0,1.2566370614359172,inf,inf,0.0,0
49,49,0.0,0.0002,2.5132741228718345,1.0,0.0,0.0,1.0,1.2566370614359172,inf,inf,0.0,0
50,50,0.0,0.0004,2.5132741228718345,1.0,0.0,0.0,1.0,1.2566370614359172,inf,inf,0.0,0
51,51,0.0,0.0006000000000000001,2.5132741228718345,1.0,0.0,0.0,1.0,1.2566370614359172,inf,inf,0.0,0
52,52,0.0,0.0008,2.5132741228718345,1.0,0.0,0.0,1.0,1.2566370614359172,inf,inf,0.0,0
53,53,0.0,0.001,2.5132741228718345,1.0,0.0,0.0,1.0,1.2566370614359172,inf,inf,0.0,0
54,54,0.0,0.0,3.769911184307752,1.0,0.0,0.0,1.0,1.2566370614359172,inf,inf,0.0,0
55,55,0.0,0.0002,3.769911184307752,1.0,0.0,0.0,1.0,1.2566370614359172,inf,inf,0.0,0
56,56,0.0,0.0004,3.769911184307752,1.0,0.0,0.0,1.0,1.2566370614359172,inf,inf,0.0,0
57,57,0.0,0.0006000000000000001,3.769911184307752,1.0,0.0,0.0,1.0,1.2566370614359172,inf,inf,0.0,0
58,58,0.0,0.0008,3.769911184307752,1.0,0.0,0.0,1.0,1.2566370614359172,inf,inf,0.0,0
59,59,0.0,0.001,3.769911184307752,1.0,0.0,0.0,1.0,1.2566370614359172,inf,inf,0.0,0
60,60,0.0,0.0,5.026548245743669,1.0,0.0,0.0,1.0,1.2566370614359172,inf,inf,0.0,0
61,61,0.0,0.0002,5.026548245743669,1.0,0.0,0.0,1.0,1.2566370614359172,inf,inf,0.0,0
62,62,0.0,0.0004,5.026548245743669,1.0,0.0,0.0,1.0,1.2566370614359172,inf,inf,0.0,0
63,63,0.0,0.0006000000000000001,5.026548245743669,1.0,0.0,0.0,1.0,1.2566370614359172,inf,inf,0.0,0
64,64,0.0,0.0008,5.026548245743669,1.0,0.0,0.0,1.0,1.2566370614359172,inf,inf,0.0,0
65,65,0.0,0.001,5.026548245743669,1.0,0.0,0.0,1.0,1.2566370614359172,inf,inf,0.0,0
66,66,0.0,0.0,6.283185307179585,1.0,0.0,0.0,1.0,1.2566370614359172,inf,inf,0.0,0
67,67,0.0,0.0002,6.283185307179585,1.0,0.0,0.0,1.0,1.2566370614359172,inf,inf,0.0,0
68,68,0.0,0.0004,6.283185307179585,1.0,0.0,0.0,1.0,1.2566370614359172,inf,inf,0.0,0
69,69,0.0,0.0006000000000000001,6.283185307179585,1.0,0.0,0.0,1.0,1.2566370614359172,inf,inf,0.0,0
70,70,0.0,0.0008,6.283185307179585,1.0,0.0,0.0,1.0,1.2566370614359172,inf,inf,0.0,0
71,71,0.0,0.001,6.283185307179585,1.0,0.0,0.0,1.0,1.2566370614359172,inf,inf,0.0,0
72,72,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
73,73,0.0,0.0002,0.0,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
74,74,0.0,0.0004,0.0,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
75,75,0.0,0.0006000000000000001,0.0,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
76,76,0.0,0.0008,0.0,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
77,77,0.0,0.001,0.0,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
78,78,0.0,0.0,1.2566370614359172,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
79,79,0.0,0.0002,1.2566370614359172,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
80,80,0.0,0.0004,1.2566370614359172,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
81,81,0.0,0.0006000000000000001,1.2566370614359172,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
82,82,0.0,0.0008,1.2566370614359172,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
83,83,0.0,0.001,1.2566370614359172,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
84,84,0.0,0.0,2.5132741228718345,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
85,85,0.0,0.0002,2.5132741228718345,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
86,86,0.0,0.0004,2.5132741228718345,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
87,87,0.0,0.0006000000000000001,2.5132741228718345,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
88,88,0.0,0.0008,2.5132741228718345,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
89,89,0.0,0.001,2.5132741228718345,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
90,90,0.0,0.0,3.769911184307752,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
91,91,0.0,0.0002,3.769911184307752,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
92,92,0.0,0.0004,3.769911184307752,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
93,93,0.0,0.0006000000000000001,3.769911184307752,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
94,94,0.0,0.0008,3.769911184307752,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
95,95,0.0,0.001,3.769911184307752,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
96,96,0.0,0.0,5.026548245743669,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
97,97,0.0,0.0002,5.026548245743669,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
98,98,0.0,0.0004,5.026548245743669,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
99,99,0.0,0.0006000000000000001,5.026548245743669,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
100,100,0.0,0.0008,5.026548245743669,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
101,101,0.0,0.001,5.026548245743669,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
102,102,0.0,0.0,6.283185307179585,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
103,103,0.0,0.0002,6.283185307179585,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
104,104,0.0,0.0004,6.283185307179585,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
105,105,0.0,0.0006000000000000001,6.283185307179585,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
106,106,0.0,0.0008,6.283185307179585,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
107,107,0.0,0.001,6.283185307179585,1.0,0.0,0.0,1.0,2.5132741228718345,inf,inf,0.0,0
108,108,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
109,109,0.0,0.0002,0.0,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
110,110,0.0,0.0004,0.0,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
111,111,0.0,0.0006000000000000001,0.0,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
112,112,0.0,0.0008,0.0,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
113,113,0.0,0.001,0.0,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
114,114,0.0,0.0,1.2566370614359172,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
115,115,0.0,0.0002,1.2566370614359172,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
116,116,0.0,0.0004,1.2566370614359172,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
117,117,0.0,0.0006000000000000001,1.2566370614359172,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
118,118,0.0,0.0008,1.2566370614359172,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
119,119,0.0,0.001,1.2566370614359172,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
120,120,0.0,0.0,2.5132741228718345,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
121,121,0.0,0.0002,2.5132741228718345,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
122,122,0.0,0.0004,2.5132741228718345,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
123,123,0.0,0.0006000000000000001,2.5132741228718345,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
124,124,0.0,0.0008,2.5132741228718345,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
125,125,0.0,0.001,2.5132741228718345,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
126,126,0.0,0.0,3.769911184307752,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
127,127,0.0,0.0002,3.769911184307752,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
128,128,0.0,0.0004,3.769911184307752,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
129,129,0.0,0.0006000000000000001,3.769911184307752,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
130,130,0.0,0.0008,3.769911184307752,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
131,131,0.0,0.001,3.769911184307752,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
132,132,0.0,0.0,5.026548245743669,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
133,133,0.0,0.0002,5.026548245743669,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
134,134,0.0,0.0004,5.026548245743669,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
135,135,0.0,0.0006000000000000001,5.026548245743669,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
136,136,0.0,0.0008,5.026548245743669,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
137,137,0.0,0.001,5.026548245743669,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
138,138,0.0,0.0,6.283185307179585,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
139,139,0.0,0.0002,6.283185307179585,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
140,140,0.0,0.0004,6.283185307179585,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
141,141,0.0,0.0006000000000000001,6.283185307179585,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
142,142,0.0,0.0008,6.283185307179585,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
143,143,0.0,0.001,6.283185307179585,1.0,0.0,0.0,1.0,3.769911184307752,inf,inf,0.0,0
144,144,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
145,145,0.0,0.0002,0.0,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
146,146,0.0,0.0004,0.0,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
147,147,0.0,0.0006000000000000001,0.0,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
148,148,0.0,0.0008,0.0,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
149,149,0.0,0.001,0.0,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
150,150,0.0,0.0,1.2566370614359172,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
151,151,0.0,0.0002,1.2566370614359172,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
152,152,0.0,0.0004,1.2566370614359172,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
153,153,0.0,0.0006000000000000001,1.2566370614359172,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
154,154,0.0,0.0008,1.2566370614359172,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
155,155,0.0,0.001,1.2566370614359172,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
156,156,0.0,0.0,2.5132741228718345,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
157,157,0.0,0.0002,2.5132741228718345,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
158,158,0.0,0.0004,2.5132741228718345,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
159,159,0.0,0.0006000000000000001,2.5132741228718345,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
160,160,0.0,0.0008,2.5132741228718345,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
161,161,0.0,0.001,2.5132741228718345,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
162,162,0.0,0.0,3.769911184307752,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
163,163,0.0,0.0002,3.769911184307752,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
164,164,0.0,0.0004,3.769911184307752,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
165,165,0.0,0.0006000000000000001,3.769911184307752,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
166,166,0.0,0.0008,3.769911184307752,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
167,167,0.0,0.001,3.769911184307752,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
168,168,0.0,0.0,5.026548245743669,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
169,169,0.0,0.0002,5.026548245743669,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
170,170,0.0,0.0004,5.026548245743669,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
171,171,0.0,0.0006000000000000001,5.026548245743669,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
172,172,0.0,0.0008,5.026548245743669,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
173,173,0.0,0.001,5.026548245743669,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
174,174,0.0,0.0,6.283185307179585,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
175,175,0.0,0.0002,6.283185307179585,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
176,176,0.0,0.0004,6.283185307179585,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
177,177,0.0,0.0006000000000000001,6.283185307179585,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
178,178,0.0,0.0008,6.283185307179585,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
179,179,0.0,0.001,6.283185307179585,1.0,0.0,0.0,1.0,5.026548245743669,inf,inf,0.0,0
180,180,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
181,181,0.0,0.0002,0.0,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
182,182,0.0,0.0004,0.0,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
183,183,0.0,0.0006000000000000001,0.0,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
184,184,0.0,0.0008,0.0,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
185,185,0.0,0.001,0.0,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
186,186,0.0,0.0,1.2566370614359172,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
187,187,0.0,0.0002,1.2566370614359172,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
188,188,0.0,0.0004,1.2566370614359172,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
189,189,0.0,0.0006000000000000001,1.2566370614359172,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
190,190,0.0,0.0008,1.2566370614359172,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
191,191,0.0,0.001,1.2566370614359172,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
192,192,0.0,0.0,2.5132741228718345,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
193,193,0.0,0.0002,2.5132741228718345,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
194,194,0.0,0.0004,2.5132741228718345,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
195,195,0.0,0.0006000000000000001,2.5132741228718345,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
196,196,0.0,0.0008,2.5132741228718345,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
197,197,0.0,0.001,2.5132741228718345,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
198,198,0.0,0.0,3.769911184307752,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
199,199,0.0,0.0002,3.769911184307752,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
200,200,0.0,0.0004,3.769911184307752,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
201,201,0.0,0.0006000000000000001,3.769911184307752,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
202,202,0.0,0.0008,3.769911184307752,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
203,203,0.0,0.001,3.769911184307752,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
204,204,0.0,0.0,5.026548245743669,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
205,205,0.0,0.0002,5.026548245743669,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
206,206,0.0,0.0004,5.026548245743669,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
207,207,0.0,0.0006000000000000001,5.026548245743669,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
208,208,0.0,0.0008,5.026548245743669,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
209,209,0.0,0.001,5.026548245743669,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
210,210,0.0,0.0,6.283185307179585,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
211,211,0.0,0.0002,6.283185307179585,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
212,212,0.0,0.0004,6.283185307179585,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
213,213,0.0,0.0006000000000000001,6.283185307179585,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
214,214,0.0,0.0008,6.283185307179585,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
215,215,0.0,0.001,6.283185307179585,1.0,0.0,0.0,1.0,6.283185307179585,inf,inf,0.0,0
216,216,0.3681640625,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,inf,1.2566370614359172,0
217,217,0.3369140625,0.0002,0.0,1.0,0.0,0.0,1.0,0.0,inf,inf,1.2566370614359172,0
218,218,0.33203125,0.0004,0.0,1.0,0.0,0.0,1.0,0.0,inf,inf,1.2566370614359172,0
219,219,0.3681640625,0.0006000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,inf,inf,1.2566370614359172,0
220,220,0.357421875,0.0008,0.0,1.0,0.0,0.0,1.0,0.0,inf,inf,1.2566370614359172,0
221,221,0.3662109375,0.001,0.0,1.0,0.0,0.0,1.0,0.0,inf,inf,1.2566370614359172,0
222,222,0.359375,0.0,1.2566370614359172,1.0,0.0,0.0,1.0,0.0,inf,inf,1.2566370614359172,0
223,223,0.3310546875,0.0002,1.2566370614359172,1.0,0.0,0.0,1.0,0.0,inf,inf,1.2566370614359172,0
224,224,0.326171875,0.0004,1.2566370614359172,1.0,0.0,0.0,1.0,0.0,inf,inf,1.2566370614359172,0
225,225,0.3447265625,0.0006000000000000001,1.2566370614359172,1.0,0.0,0.0,1.0,0.0,inf,inf,1.2566370614359172,0
226,226,0.36328125,0.0008,1.2566370614359172,1.0,0.0,0.0,1.0,0.0,inf,inf,1.2566370614359172,0
227,227,0.3427734375,0.001,1.2566370614359172,1.0,0.0,0.0,1.0,0.0,inf,inf,1.2566370614359172,0
228,228,0.37109375,0.0,2.5132741228718345,1.0,0.0,0.0,1.0,0.0,inf,inf,1.2566370614359172,0
229,229,0.353515625,0.0002,2.5132741228718345,1.0,0.0,0.0,1.0,0.0,inf,inf,1.2566370614359172,0
230,230,0.359375,0.0004,2.5132741228718345,1.0,0.0,0.0,1.0,0.0,inf,inf,1.2566370614359172,0
231,231,0.345703125,0.0006000000000000001,2.5132741228718345,1.0,0.0,0.0,1.0,0.0,inf,inf,1.2566370614359172,0
232,232,0.34375,0.0008,2.5132741228718345,1.0,0.0,0.0,1.0,0.0,inf,inf,1.2566370614359172,0
233,233,0.3369140625,0.001,2.5132741228718345,1.0,0.0,0.0,1.0,0.0,inf,inf,1.2566370614359172,0
234,234,0.3134765625,0.0,3.769911184307752,1.0,0.0,0.0,1.0,0.0,inf,inf,1.2566370614359172,0
235,235,0.3173828125,0.0002,3.769911184307752,1.0,0.0,0.0,1.0,0.0,inf,inf,1.2566370614359172,0
236,236,0.3515625,0.0004,3.769911184307752,1.0,0.0,0.0,1.0,0.0,inf,inf,1.2566370614359172,0
237,237,0.341796875,0.0006000000000000001,3.769911184307752,1.0,0.0,0.0,1.0,0.0,inf,inf,1.2566370614359172,0
238,238,0.337890625,0.0008,3.769911184307752,1.0,0.0,0.0,1.0,0.0,inf,inf,1.2566370614359172,0
239,239,0.3603515625,0.001,3.769911184307752,1.0,0.0,0.0,1.0,0.0,inf,inf,1.2566370614359172,0
240,240,0.3232421875,0.0,5.026548245743669,1.0,0.0,0.0,1.0,0.0,inf,inf,1.2566370614359172,0
241,241,0.3447265625,0.0002,5.026548245743669,1.0,0.0,0.0,1.0,0.0,inf,inf,1.2566370614359172,0
