,rx_theta,E,p
0,0.0,1.0,0.0
1,0.0,1.0,0.1111111111111111
2,0.0,1.0,0.2222222222222222
3,0.0,1.0,0.3333333333333333
4,0.0,1.0,0.4444444444444444
5,0.0,1.0,0.5555555555555556
6,0.0,1.0,0.6666666666666666
7,0.0,1.0,0.7777777777777777
8,0.0,1.0,0.8888888888888888
9,0.0,1.0,1.0
10,0.3490658503988659,0.9697265625,0.0
11,0.3490658503988659,0.91796875,0.1111111111111111
12,0.3490658503988659,0.880859375,0.2222222222222222
13,0.3490658503988659,0.818359375,0.3333333333333333
14,0.3490658503988659,0.7373046875,0.4444444444444444
15,0.3490658503988659,0.701171875,0.5555555555555556
16,0.3490658503988659,0.6611328125,0.6666666666666666
17,0.3490658503988659,0.6162109375,0.7777777777777777
18,0.3490658503988659,0.5390625,0.8888888888888888
19,0.3490658503988659,0.525390625,1.0
20,0.6981317007977318,0.87890625,0.0
21,0.6981317007977318,0.837890625,0.1111111111111111
22,0.6981317007977318,0.8115234375,0.2222222222222222
23,0.6981317007977318,0.7373046875,0.3333333333333333
24,0.6981317007977318,0.71484375,0.4444444444444444
25,0.6981317007977318,0.6640625,0.5555555555555556
26,0.6981317007977318,0.64453125,0.6666666666666666
27,0.6981317007977318,0.544921875,0.7777777777777777
28,0.6981317007977318,0.548828125,0.8888888888888888
29,0.6981317007977318,0.5,1.0
30,1.0471975511965976,0.751953125,0.0
31,1.0471975511965976,0.73828125,0.1111111111111111
32,1.0471975511965976,0.69921875,0.2222222222222222
33,1.0471975511965976,0.669921875,0.3333333333333333
34,1.0471975511965976,0.6572265625,0.4444444444444444
35,1.0471975511965976,0.6279296875,0.5555555555555556
36,1.0471975511965976,0.57421875,0.6666666666666666
37,1.0471975511965976,0.5400390625,0.7777777777777777
38,1.0471975511965976,0.5244140625,0.8888888888888888
39,1.0471975511965976,0.505859375,1.0
40,1.3962634015954636,0.5986328125,0.0
41,1.3962634015954636,0.57421875,0.1111111111111111
42,1.3962634015954636,0.5576171875,0.2222222222222222
43,1.3962634015954636,0.552734375,0.3333333333333333
44,1.3962634015954636,0.5419921875,0.4444444444444444
45,1.3962634015954636,0.58203125,0.5555555555555556
46,1.3962634015954636,0.5341796875,0.6666666666666666
47,1.3962634015954636,0.529296875,0.7777777777777777
48,1.3962634015954636,0.544921875,0.8888888888888888
49,1.3962634015954636,0.4765625,1.0
50,1.7453292519943295,0.4267578125,0.0
51,1.7453292519943295,0.4501953125,0.1111111111111111
52,1.7453292519943295,0.4130859375,0.2222222222222222
53,1.7453292519943295,0.4140625,0.3333333333333333
54,1.7453292519943295,0.4716796875,0.4444444444444444
55,1.7453292519943295,0.4736328125,0.5555555555555556
56,1.7453292519943295,0.4521484375,0.6666666666666666
57,1.7453292519943295,0.466796875,0.7777777777777777
58,1.7453292519943295,0.4951171875,0.8888888888888888
59,1.7453292519943295,0.4892578125,1.0
60,2.0943951023931953,0.232421875,0.0
61,2.0943951023931953,0.2880859375,0.1111111111111111
62,2.0943951023931953,0.3017578125,0.2222222222222222
63,2.0943951023931953,0.333984375,0.3333333333333333
64,2.0943951023931953,0.3369140625,0.4444444444444444
65,2.0943951023931953,0.41796875,0.5555555555555556
66,2.0943951023931953,0.4111328125,0.6666666666666666
67,2.0943951023931953,0.458984375,0.7777777777777777
68,2.0943951023931953,0.4951171875,0.8888888888888888
69,2.0943951023931953,0.4853515625,1.0
70,2.443460952792061,0.1123046875,0.0
71,2.443460952792061,0.154296875,0.1111111111111111
72,2.443460952792061,0.2060546875,0.2222222222222222
73,2.443460952792061,0.251953125,0.3333333333333333
74,2.443460952792061,0.2705078125,0.4444444444444444
75,2.443460952792061,0.31640625,0.5555555555555556
76,2.443460952792061,0.3857421875,0.6666666666666666
77,2.443460952792061,0.40625,0.7777777777777777
78,2.443460952792061,0.447265625,0.8888888888888888
79,2.443460952792061,0.5107421875,1.0
80,2.792526803190927,0.0302734375,0.0
81,2.792526803190927,0.0810546875,0.1111111111111111
82,2.792526803190927,0.130859375,0.2222222222222222
83,2.792526803190927,0.1943359375,0.3333333333333333
84,2.792526803190927,0.2548828125,0.4444444444444444
85,2.792526803190927,0.298828125,0.5555555555555556
86,2.792526803190927,0.3115234375,0.6666666666666666
87,2.792526803190927,0.376953125,0.7777777777777777
88,2.792526803190927,0.4482421875,0.8888888888888888
89,2.792526803190927,0.52734375,1.0
90,3.141592653589793,0.0,0.0
91,3.141592653589793,0.0439453125,0.1111111111111111
92,3.141592653589793,0.115234375,0.2222222222222222
93,3.141592653589793,0.1572265625,0.3333333333333333
94,3.141592653589793,0.2255859375,0.4444444444444444
95,3.141592653589793,0.2578125,0.5555555555555556
96,3.141592653589793,0.33203125,0.6666666666666666
97,3.141592653589793,0.39453125,0.7777777777777777
98,3.141592653589793,0.4541015625,0.8888888888888888
99,3.141592653589793,0.5087890625,1.0
