,theta,phi,lam,p0_0,p1_0,p0_1,p1_1,depol_prob,t1,t2,population,E
204,0.0,6.283185307179586,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,190000.0,292307.6923076923,0.0,0.055419921875
205,0.0,6.283185307179586,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,190000.0,292307.6923076923,0.0,0.06298828125
206,0.0,6.283185307179586,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,190000.0,292307.6923076923,1.0,0.0615234375
207,0.0,6.283185307179586,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,190000.0,292307.6923076923,1.0,0.05908203125
208,0.0,6.283185307179586,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.0,34000.0,6071.428571428572,0.0,0.054931640625
209,0.0,6.283185307179586,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.001,34000.0,6071.428571428572,0.0,0.069091796875
210,0.0,6.283185307179586,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.0,34000.0,6071.428571428572,1.0,0.0537109375
211,0.0,6.283185307179586,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.001,34000.0,6071.428571428572,1.0,0.059814453125
212,0.0,6.283185307179586,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.0,34000.0,52307.692307692305,0.0,0.055908203125
213,0.0,6.283185307179586,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.001,34000.0,52307.692307692305,0.0,0.05908203125
214,0.0,6.283185307179586,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.0,34000.0,52307.692307692305,1.0,0.0556640625
215,0.0,6.283185307179586,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.001,34000.0,52307.692307692305,1.0,0.05859375
216,0.0,6.283185307179586,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.0,190000.0,33928.57142857143,0.0,0.052001953125
217,0.0,6.283185307179586,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.001,190000.0,33928.57142857143,0.0,0.053955078125
218,0.0,6.283185307179586,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.0,190000.0,33928.57142857143,1.0,0.06201171875
219,0.0,6.283185307179586,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.001,190000.0,33928.57142857143,1.0,0.060546875
220,0.0,6.283185307179586,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.0,190000.0,292307.6923076923,0.0,0.067626953125
221,0.0,6.283185307179586,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.001,190000.0,292307.6923076923,0.0,0.063720703125
222,0.0,6.283185307179586,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.0,190000.0,292307.6923076923,1.0,0.060791015625
223,0.0,6.283185307179586,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.001,190000.0,292307.6923076923,1.0,0.060791015625
224,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.0,34000.0,6071.428571428572,0.0,0.0
225,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.001,34000.0,6071.428571428572,0.0,0.0
226,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.0,34000.0,6071.428571428572,1.0,0.0
227,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.001,34000.0,6071.428571428572,1.0,0.0
228,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.0,34000.0,52307.692307692305,0.0,0.0
229,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.001,34000.0,52307.692307692305,0.0,0.0
230,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.0,34000.0,52307.692307692305,1.0,0.0
231,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.001,34000.0,52307.692307692305,1.0,0.0
232,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.0,190000.0,33928.57142857143,0.0,0.0
233,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.001,190000.0,33928.57142857143,0.0,0.0
234,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.0,190000.0,33928.57142857143,1.0,0.0
235,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.001,190000.0,33928.57142857143,1.0,0.0
236,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.0,190000.0,292307.6923076923,0.0,0.0
237,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.001,190000.0,292307.6923076923,0.0,0.0
238,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.0,190000.0,292307.6923076923,1.0,0.0
239,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.001,190000.0,292307.6923076923,1.0,0.0
240,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.0,1.0,0.0,34000.0,6071.428571428572,0.0,0.0
241,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.0,1.0,0.001,34000.0,6071.428571428572,0.0,0.0
242,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.0,1.0,0.0,34000.0,6071.428571428572,1.0,0.0
243,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.0,1.0,0.001,34000.0,6071.428571428572,1.0,0.0
244,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.0,1.0,0.0,34000.0,52307.692307692305,0.0,0.0
245,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.0,1.0,0.001,34000.0,52307.692307692305,0.0,0.0
246,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.0,1.0,0.0,34000.0,52307.692307692305,1.0,0.0
247,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.0,1.0,0.001,34000.0,52307.692307692305,1.0,0.0
248,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.0,1.0,0.0,190000.0,33928.57142857143,0.0,0.0
249,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.0,1.0,0.001,190000.0,33928.57142857143,0.0,0.0
250,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.0,1.0,0.0,190000.0,33928.57142857143,1.0,0.0
251,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.0,1.0,0.001,190000.0,33928.57142857143,1.0,0.0
252,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.0,1.0,0.0,190000.0,292307.6923076923,0.0,0.0
253,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.0,1.0,0.001,190000.0,292307.6923076923,0.0,0.0
254,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.0,1.0,0.0,190000.0,292307.6923076923,1.0,0.0
255,0.0,6.283185307179586,6.283185307179586,1.0,0.0,0.0,1.0,0.001,190000.0,292307.6923076923,1.0,0.0
256,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,34000.0,6071.428571428572,0.0,0.0556640625
257,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,34000.0,6071.428571428572,0.0,0.059326171875
258,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,34000.0,6071.428571428572,1.0,0.065185546875
259,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,34000.0,6071.428571428572,1.0,0.060791015625
260,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,34000.0,52307.692307692305,0.0,0.060546875
261,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,34000.0,52307.692307692305,0.0,0.061279296875
262,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,34000.0,52307.692307692305,1.0,0.06005859375
263,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,34000.0,52307.692307692305,1.0,0.0537109375
264,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,190000.0,33928.57142857143,0.0,0.0654296875
265,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,190000.0,33928.57142857143,0.0,0.059814453125
266,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,190000.0,33928.57142857143,1.0,0.064697265625
267,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,190000.0,33928.57142857143,1.0,0.054931640625
268,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,190000.0,292307.6923076923,0.0,0.062255859375
269,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,190000.0,292307.6923076923,0.0,0.05908203125
270,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,190000.0,292307.6923076923,1.0,0.05859375
271,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,190000.0,292307.6923076923,1.0,0.05810546875
272,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0,34000.0,6071.428571428572,0.0,0.057861328125
273,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.001,34000.0,6071.428571428572,0.0,0.062744140625
274,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0,34000.0,6071.428571428572,1.0,0.06103515625
275,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.001,34000.0,6071.428571428572,1.0,0.059814453125
276,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0,34000.0,52307.692307692305,0.0,0.06103515625
277,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.001,34000.0,52307.692307692305,0.0,0.05615234375
278,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0,34000.0,52307.692307692305,1.0,0.063232421875
279,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.001,34000.0,52307.692307692305,1.0,0.0615234375
280,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0,190000.0,33928.57142857143,0.0,0.060546875
281,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.001,190000.0,33928.57142857143,0.0,0.0556640625
282,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0,190000.0,33928.57142857143,1.0,0.05615234375
283,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.001,190000.0,33928.57142857143,1.0,0.055419921875
284,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0,190000.0,292307.6923076923,0.0,0.05908203125
285,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.001,190000.0,292307.6923076923,0.0,0.064453125
286,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0,190000.0,292307.6923076923,1.0,0.06005859375
287,6.283185307179586,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.001,190000.0,292307.6923076923,1.0,0.06689453125
288,6.283185307179586,0.0,0.0,1.0,0.0,0.06000000000000005,0.94,0.0,34000.0,6071.428571428572,0.0,0.0
289,6.283185307179586,0.0,0.0,1.0,0.0,0.06000000000000005,0.94,0.001,34000.0,6071.428571428572,0.0,0.0
290,6.283185307179586,0.0,0.0,1.0,0.0,0.06000000000000005,0.94,0.0,34000.0,6071.428571428572,1.0,0.0
291,6.283185307179586,0.0,0.0,1.0,0.0,0.06000000000000005,0.94,0.001,34000.0,6071.428571428572,1.0,0.0
292,6.283185307179586,0.0,0.0,1.0,0.0,0.06000000000000005,0.94,0.0,34000.0,52307.692307692305,0.0,0.0
293,6.283185307179586,0.0,0.0,1.0,0.0,0.06000000000000005,0.94,0.001,34000.0,52307.692307692305,0.0,0.0
294,6.283185307179586,0.0,0.0,1.0,0.0,0.06000000000000005,0.94,0.0,34000.0,52307.692307692305,1.0,0.0
295,6.283185307179586,0.0,0.0,1.0,0.0,0.06000000000000005,0.94,0.001,34000.0,52307.692307692305,1.0,0.0
296,6.283185307179586,0.0,0.0,1.0,0.0,0.06000000000000005,0.94,0.0,190000.0,33928.57142857143,0.0,0.0
297,6.283185307179586,0.0,0.0,1.0,0.0,0.06000000000000005,0.94,0.001,190000.0,33928.57142857143,0.0,0.0
298,6.283185307179586,0.0,0.0,1.0,0.0,0.06000000000000005,0.94,0.0,190000.0,33928.57142857143,1.0,0.0
299,6.283185307179586,0.0,0.0,1.0,0.0,0.06000000000000005,0.94,0.001,190000.0,33928.57142857143,1.0,0.0
300,6.283185307179586,0.0,0.0,1.0,0.0,0.06000000000000005,0.94,0.0,190000.0,292307.6923076923,0.0,0.0
301,6.283185307179586,0.0,0.0,1.0,0.0,0.06000000000000005,0.94,0.001,190000.0,292307.6923076923,0.0,0.0
302,6.283185307179586,0.0,0.0,1.0,0.0,0.06000000000000005,0.94,0.0,190000.0,292307.6923076923,1.0,0.0
303,6.283185307179586,0.0,0.0,1.0,0.0,0.06000000000000005,0.94,0.001,190000.0,292307.6923076923,1.0,0.0
304,6.283185307179586,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34000.0,6071.428571428572,0.0,0.0
305,6.283185307179586,0.0,0.0,1.0,0.0,0.0,1.0,0.001,34000.0,6071.428571428572,0.0,0.0
306,6.283185307179586,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34000.0,6071.428571428572,1.0,0.0
307,6.283185307179586,0.0,0.0,1.0,0.0,0.0,1.0,0.001,34000.0,6071.428571428572,1.0,0.0
308,6.283185307179586,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34000.0,52307.692307692305,0.0,0.0
309,6.283185307179586,0.0,0.0,1.0,0.0,0.0,1.0,0.001,34000.0,52307.692307692305,0.0,0.0
310,6.283185307179586,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34000.0,52307.692307692305,1.0,0.0
311,6.283185307179586,0.0,0.0,1.0,0.0,0.0,1.0,0.001,34000.0,52307.692307692305,1.0,0.0
312,6.283185307179586,0.0,0.0,1.0,0.0,0.0,1.0,0.0,190000.0,33928.57142857143,0.0,0.0
313,6.283185307179586,0.0,0.0,1.0,0.0,0.0,1.0,0.001,190000.0,33928.57142857143,0.0,0.0
314,6.283185307179586,0.0,0.0,1.0,0.0,0.0,1.0,0.0,190000.0,33928.57142857143,1.0,0.0
315,6.283185307179586,0.0,0.0,1.0,0.0,0.0,1.0,0.001,190000.0,33928.57142857143,1.0,0.0
316,6.283185307179586,0.0,0.0,1.0,0.0,0.0,1.0,0.0,190000.0,292307.6923076923,0.0,0.0
317,6.283185307179586,0.0,0.0,1.0,0.0,0.0,1.0,0.001,190000.0,292307.6923076923,0.0,0.0
318,6.283185307179586,0.0,0.0,1.0,0.0,0.0,1.0,0.0,190000.0,292307.6923076923,1.0,0.0
319,6.283185307179586,0.0,0.0,1.0,0.0,0.0,1.0,0.001,190000.0,292307.6923076923,1.0,0.0
320,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,34000.0,6071.428571428572,0.0,0.057861328125
321,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,34000.0,6071.428571428572,0.0,0.062255859375
322,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,34000.0,6071.428571428572,1.0,0.05615234375
323,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,34000.0,6071.428571428572,1.0,0.061279296875
324,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,34000.0,52307.692307692305,0.0,0.0595703125
325,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,34000.0,52307.692307692305,0.0,0.0576171875
326,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,34000.0,52307.692307692305,1.0,0.068115234375
327,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,34000.0,52307.692307692305,1.0,0.060302734375
328,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,190000.0,33928.57142857143,0.0,0.0595703125
329,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,190000.0,33928.57142857143,0.0,0.0556640625
330,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,190000.0,33928.57142857143,1.0,0.062255859375
331,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,190000.0,33928.57142857143,1.0,0.060302734375
332,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,190000.0,292307.6923076923,0.0,0.057373046875
333,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,190000.0,292307.6923076923,0.0,0.0556640625
334,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,190000.0,292307.6923076923,1.0,0.0556640625
335,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,190000.0,292307.6923076923,1.0,0.06005859375
336,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.0,34000.0,6071.428571428572,0.0,0.0576171875
337,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.001,34000.0,6071.428571428572,0.0,0.063720703125
338,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.0,34000.0,6071.428571428572,1.0,0.055908203125
339,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.001,34000.0,6071.428571428572,1.0,0.058349609375
340,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.0,34000.0,52307.692307692305,0.0,0.058837890625
341,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.001,34000.0,52307.692307692305,0.0,0.0595703125
342,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.0,34000.0,52307.692307692305,1.0,0.06494140625
343,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.001,34000.0,52307.692307692305,1.0,0.0625
344,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.0,190000.0,33928.57142857143,0.0,0.0634765625
345,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.001,190000.0,33928.57142857143,0.0,0.054931640625
346,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.0,190000.0,33928.57142857143,1.0,0.058349609375
347,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.001,190000.0,33928.57142857143,1.0,0.058837890625
348,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.0,190000.0,292307.6923076923,0.0,0.062744140625
349,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.001,190000.0,292307.6923076923,0.0,0.06201171875
350,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.0,190000.0,292307.6923076923,1.0,0.0625
351,6.283185307179586,0.0,6.283185307179586,0.94,0.06000000000000005,0.0,1.0,0.001,190000.0,292307.6923076923,1.0,0.065673828125
352,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.0,34000.0,6071.428571428572,0.0,0.0
353,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.001,34000.0,6071.428571428572,0.0,0.0
354,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.0,34000.0,6071.428571428572,1.0,0.0
355,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.001,34000.0,6071.428571428572,1.0,0.0
356,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.0,34000.0,52307.692307692305,0.0,0.0
357,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.001,34000.0,52307.692307692305,0.0,0.0
358,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.0,34000.0,52307.692307692305,1.0,0.0
359,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.001,34000.0,52307.692307692305,1.0,0.0
360,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.0,190000.0,33928.57142857143,0.0,0.0
361,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.001,190000.0,33928.57142857143,0.0,0.0
362,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.0,190000.0,33928.57142857143,1.0,0.0
363,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.001,190000.0,33928.57142857143,1.0,0.0
364,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.0,190000.0,292307.6923076923,0.0,0.0
365,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.001,190000.0,292307.6923076923,0.0,0.0
366,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.0,190000.0,292307.6923076923,1.0,0.0
367,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.06000000000000005,0.94,0.001,190000.0,292307.6923076923,1.0,0.0
368,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.0,1.0,0.0,34000.0,6071.428571428572,0.0,0.0
369,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.0,1.0,0.001,34000.0,6071.428571428572,0.0,0.0
370,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.0,1.0,0.0,34000.0,6071.428571428572,1.0,0.0
371,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.0,1.0,0.001,34000.0,6071.428571428572,1.0,0.0
372,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.0,1.0,0.0,34000.0,52307.692307692305,0.0,0.0
373,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.0,1.0,0.001,34000.0,52307.692307692305,0.0,0.0
374,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.0,1.0,0.0,34000.0,52307.692307692305,1.0,0.0
375,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.0,1.0,0.001,34000.0,52307.692307692305,1.0,0.0
376,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.0,1.0,0.0,190000.0,33928.57142857143,0.0,0.0
377,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.0,1.0,0.001,190000.0,33928.57142857143,0.0,0.0
378,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.0,1.0,0.0,190000.0,33928.57142857143,1.0,0.0
379,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.0,1.0,0.001,190000.0,33928.57142857143,1.0,0.0
380,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.0,1.0,0.0,190000.0,292307.6923076923,0.0,0.0
381,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.0,1.0,0.001,190000.0,292307.6923076923,0.0,0.0
382,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.0,1.0,0.0,190000.0,292307.6923076923,1.0,0.0
383,6.283185307179586,0.0,6.283185307179586,1.0,0.0,0.0,1.0,0.001,190000.0,292307.6923076923,1.0,0.0
384,6.283185307179586,6.283185307179586,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,34000.0,6071.428571428572,0.0,0.061767578125
385,6.283185307179586,6.283185307179586,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,34000.0,6071.428571428572,0.0,0.055908203125
386,6.283185307179586,6.283185307179586,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,34000.0,6071.428571428572,1.0,0.0556640625
387,6.283185307179586,6.283185307179586,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,34000.0,6071.428571428572,1.0,0.051513671875
388,6.283185307179586,6.283185307179586,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,34000.0,52307.692307692305,0.0,0.060546875
389,6.283185307179586,6.283185307179586,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,34000.0,52307.692307692305,0.0,0.0576171875
390,6.283185307179586,6.283185307179586,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,34000.0,52307.692307692305,1.0,0.06103515625
391,6.283185307179586,6.283185307179586,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,34000.0,52307.692307692305,1.0,0.054443359375
392,6.283185307179586,6.283185307179586,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,190000.0,33928.57142857143,0.0,0.060302734375
393,6.283185307179586,6.283185307179586,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,190000.0,33928.57142857143,0.0,0.056884765625
394,6.283185307179586,6.283185307179586,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,190000.0,33928.57142857143,1.0,0.064697265625
395,6.283185307179586,6.283185307179586,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,190000.0,33928.57142857143,1.0,0.056396484375
396,6.283185307179586,6.283185307179586,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,190000.0,292307.6923076923,0.0,0.05859375
397,6.283185307179586,6.283185307179586,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,190000.0,292307.6923076923,0.0,0.0537109375
398,6.283185307179586,6.283185307179586,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,190000.0,292307.6923076923,1.0,0.05517578125
399,6.283185307179586,6.283185307179586,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,190000.0,292307.6923076923,1.0,0.067138671875
400,6.283185307179586,6.283185307179586,0.0,0.94,0.06000000000000005,0.0,1.0,0.0,34000.0,6071.428571428572,0.0,0.0546875
401,6.283185307179586,6.283185307179586,0.0,0.94,0.06000000000000005,0.0,1.0,0.001,34000.0,6071.428571428572,0.0,0.056640625
402,6.283185307179586,6.283185307179586,0.0,0.94,0.06000000000000005,0.0,1.0,0.0,34000.0,6071.428571428572,1.0,0.064208984375
403,6.283185307179586,6.283185307179586,0.0,0.94,0.06000000000000005,0.0,1.0,0.001,34000.0,6071.428571428572,1.0,0.060791015625
404,6.283185307179586,6.283185307179586,0.0,0.94,0.06000000000000005,0.0,1.0,0.0,34000.0,52307.692307692305,0.0,0.060302734375
405,6.283185307179586,6.283185307179586,0.0,0.94,0.06000000000000005,0.0,1.0,0.001,34000.0,52307.692307692305,0.0,0.056396484375
406,6.283185307179586,6.283185307179586,0.0,0.94,0.06000000000000005,0.0,1.0,0.0,34000.0,52307.692307692305,1.0,0.056396484375
407,6.283185307179586,6.283185307179586,0.0,0.94,0.06000000000000005,0.0,1.0,0.001,34000.0,52307.692307692305,1.0,0.062255859375
