,theta,phi,lam,p0_0,p1_0,p0_1,p1_1,depol_prob,t1,t2,population,E
36,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,112000.0,96153.84615384616,0.0,0.062744140625
37,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0005,112000.0,96153.84615384616,0.0,0.05859375
38,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,112000.0,96153.84615384616,0.0,0.062255859375
39,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,112000.0,96153.84615384616,0.5,0.06298828125
40,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0005,112000.0,96153.84615384616,0.5,0.062744140625
41,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,112000.0,96153.84615384616,0.5,0.064697265625
42,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,112000.0,96153.84615384616,1.0,0.060791015625
43,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0005,112000.0,96153.84615384616,1.0,0.0595703125
44,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,112000.0,96153.84615384616,1.0,0.055908203125
45,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,112000.0,172307.6923076923,0.0,0.06298828125
46,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0005,112000.0,172307.6923076923,0.0,0.06103515625
47,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,112000.0,172307.6923076923,0.0,0.058349609375
48,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,112000.0,172307.6923076923,0.5,0.059814453125
49,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0005,112000.0,172307.6923076923,0.5,0.061767578125
50,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,112000.0,172307.6923076923,0.5,0.060302734375
51,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,112000.0,172307.6923076923,1.0,0.0615234375
52,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0005,112000.0,172307.6923076923,1.0,0.06201171875
53,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,112000.0,172307.6923076923,1.0,0.067626953125
54,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,190000.0,33928.57142857143,0.0,0.065673828125
55,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0005,190000.0,33928.57142857143,0.0,0.062744140625
56,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,190000.0,33928.57142857143,0.0,0.059814453125
57,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,190000.0,33928.57142857143,0.5,0.057861328125
58,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0005,190000.0,33928.57142857143,0.5,0.05908203125
59,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,190000.0,33928.57142857143,0.5,0.0595703125
60,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,190000.0,33928.57142857143,1.0,0.060546875
61,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0005,190000.0,33928.57142857143,1.0,0.059326171875
62,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,190000.0,33928.57142857143,1.0,0.063232421875
63,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,190000.0,163118.13186813187,0.0,0.065185546875
64,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0005,190000.0,163118.13186813187,0.0,0.05029296875
65,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,190000.0,163118.13186813187,0.0,0.063232421875
66,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,190000.0,163118.13186813187,0.5,0.05712890625
67,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0005,190000.0,163118.13186813187,0.5,0.05908203125
68,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,190000.0,163118.13186813187,0.5,0.0615234375
69,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,190000.0,163118.13186813187,1.0,0.05419921875
70,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0005,190000.0,163118.13186813187,1.0,0.058837890625
71,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,190000.0,163118.13186813187,1.0,0.062744140625
72,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,190000.0,292307.6923076923,0.0,0.052001953125
73,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0005,190000.0,292307.6923076923,0.0,0.065673828125
74,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,190000.0,292307.6923076923,0.0,0.059326171875
75,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,190000.0,292307.6923076923,0.5,0.0546875
76,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0005,190000.0,292307.6923076923,0.5,0.0654296875
77,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,190000.0,292307.6923076923,0.5,0.060791015625
78,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,190000.0,292307.6923076923,1.0,0.06494140625
79,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0005,190000.0,292307.6923076923,1.0,0.054931640625
80,0.0,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.001,190000.0,292307.6923076923,1.0,0.057373046875
81,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0,34000.0,6071.428571428572,0.0,0.06298828125
82,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0005,34000.0,6071.428571428572,0.0,0.06494140625
83,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.001,34000.0,6071.428571428572,0.0,0.06494140625
84,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0,34000.0,6071.428571428572,0.5,0.053955078125
85,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0005,34000.0,6071.428571428572,0.5,0.06103515625
86,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.001,34000.0,6071.428571428572,0.5,0.062744140625
87,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0,34000.0,6071.428571428572,1.0,0.0556640625
88,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0005,34000.0,6071.428571428572,1.0,0.060302734375
89,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.001,34000.0,6071.428571428572,1.0,0.05810546875
90,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0,34000.0,29189.56043956044,0.0,0.060546875
91,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0005,34000.0,29189.56043956044,0.0,0.055908203125
92,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.001,34000.0,29189.56043956044,0.0,0.05810546875
93,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0,34000.0,29189.56043956044,0.5,0.0537109375
94,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0005,34000.0,29189.56043956044,0.5,0.063232421875
95,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.001,34000.0,29189.56043956044,0.5,0.059326171875
96,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0,34000.0,29189.56043956044,1.0,0.060546875
97,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0005,34000.0,29189.56043956044,1.0,0.055908203125
98,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.001,34000.0,29189.56043956044,1.0,0.064453125
99,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0,34000.0,52307.692307692305,0.0,0.056884765625
100,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0005,34000.0,52307.692307692305,0.0,0.060791015625
101,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.001,34000.0,52307.692307692305,0.0,0.065185546875
102,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0,34000.0,52307.692307692305,0.5,0.0625
103,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0005,34000.0,52307.692307692305,0.5,0.0546875
104,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.001,34000.0,52307.692307692305,0.5,0.059814453125
105,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0,34000.0,52307.692307692305,1.0,0.062744140625
106,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0005,34000.0,52307.692307692305,1.0,0.064697265625
107,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.001,34000.0,52307.692307692305,1.0,0.0625
108,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0,112000.0,20000.0,0.0,0.059814453125
109,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0005,112000.0,20000.0,0.0,0.056640625
110,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.001,112000.0,20000.0,0.0,0.054443359375
111,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0,112000.0,20000.0,0.5,0.06787109375
112,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0005,112000.0,20000.0,0.5,0.064453125
113,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.001,112000.0,20000.0,0.5,0.064453125
114,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0,112000.0,20000.0,1.0,0.0556640625
115,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0005,112000.0,20000.0,1.0,0.06005859375
116,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.001,112000.0,20000.0,1.0,0.0634765625
117,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0,112000.0,96153.84615384616,0.0,0.059326171875
118,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0005,112000.0,96153.84615384616,0.0,0.06201171875
119,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.001,112000.0,96153.84615384616,0.0,0.0615234375
120,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0,112000.0,96153.84615384616,0.5,0.07080078125
121,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0005,112000.0,96153.84615384616,0.5,0.0615234375
122,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.001,112000.0,96153.84615384616,0.5,0.060546875
123,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0,112000.0,96153.84615384616,1.0,0.060546875
124,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0005,112000.0,96153.84615384616,1.0,0.057861328125
125,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.001,112000.0,96153.84615384616,1.0,0.064208984375
126,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0,112000.0,172307.6923076923,0.0,0.05859375
127,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0005,112000.0,172307.6923076923,0.0,0.058349609375
128,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.001,112000.0,172307.6923076923,0.0,0.06640625
129,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0,112000.0,172307.6923076923,0.5,0.056396484375
130,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0005,112000.0,172307.6923076923,0.5,0.063232421875
131,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.001,112000.0,172307.6923076923,0.5,0.05810546875
132,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0,112000.0,172307.6923076923,1.0,0.056884765625
133,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0005,112000.0,172307.6923076923,1.0,0.060546875
134,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.001,112000.0,172307.6923076923,1.0,0.05419921875
135,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0,190000.0,33928.57142857143,0.0,0.05517578125
136,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0005,190000.0,33928.57142857143,0.0,0.059814453125
137,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.001,190000.0,33928.57142857143,0.0,0.05615234375
138,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0,190000.0,33928.57142857143,0.5,0.0625
139,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0005,190000.0,33928.57142857143,0.5,0.064208984375
140,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.001,190000.0,33928.57142857143,0.5,0.058349609375
141,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0,190000.0,33928.57142857143,1.0,0.056640625
142,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0005,190000.0,33928.57142857143,1.0,0.060302734375
143,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.001,190000.0,33928.57142857143,1.0,0.06396484375
144,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0,190000.0,163118.13186813187,0.0,0.056640625
145,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0005,190000.0,163118.13186813187,0.0,0.059326171875
146,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.001,190000.0,163118.13186813187,0.0,0.064697265625
147,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0,190000.0,163118.13186813187,0.5,0.05908203125
148,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0005,190000.0,163118.13186813187,0.5,0.05810546875
149,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.001,190000.0,163118.13186813187,0.5,0.060302734375
150,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0,190000.0,163118.13186813187,1.0,0.061767578125
151,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0005,190000.0,163118.13186813187,1.0,0.0625
152,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.001,190000.0,163118.13186813187,1.0,0.065185546875
153,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0,190000.0,292307.6923076923,0.0,0.057373046875
154,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0005,190000.0,292307.6923076923,0.0,0.061767578125
155,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.001,190000.0,292307.6923076923,0.0,0.063720703125
156,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0,190000.0,292307.6923076923,0.5,0.0595703125
157,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0005,190000.0,292307.6923076923,0.5,0.060302734375
158,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.001,190000.0,292307.6923076923,0.5,0.05615234375
159,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0,190000.0,292307.6923076923,1.0,0.0673828125
160,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.0005,190000.0,292307.6923076923,1.0,0.063720703125
161,0.0,0.0,0.0,0.94,0.06000000000000005,0.030000000000000027,0.97,0.001,190000.0,292307.6923076923,1.0,0.0537109375
162,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0,34000.0,6071.428571428572,0.0,0.053466796875
163,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0005,34000.0,6071.428571428572,0.0,0.056396484375
164,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.001,34000.0,6071.428571428572,0.0,0.063720703125
165,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0,34000.0,6071.428571428572,0.5,0.058837890625
166,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0005,34000.0,6071.428571428572,0.5,0.0595703125
167,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.001,34000.0,6071.428571428572,0.5,0.058349609375
168,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0,34000.0,6071.428571428572,1.0,0.0615234375
169,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0005,34000.0,6071.428571428572,1.0,0.051513671875
170,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.001,34000.0,6071.428571428572,1.0,0.06201171875
171,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0,34000.0,29189.56043956044,0.0,0.057861328125
172,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0005,34000.0,29189.56043956044,0.0,0.06884765625
173,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.001,34000.0,29189.56043956044,0.0,0.054931640625
174,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0,34000.0,29189.56043956044,0.5,0.062255859375
175,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0005,34000.0,29189.56043956044,0.5,0.06396484375
176,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.001,34000.0,29189.56043956044,0.5,0.05908203125
177,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0,34000.0,29189.56043956044,1.0,0.056640625
178,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0005,34000.0,29189.56043956044,1.0,0.065673828125
179,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.001,34000.0,29189.56043956044,1.0,0.059814453125
180,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0,34000.0,52307.692307692305,0.0,0.0625
181,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0005,34000.0,52307.692307692305,0.0,0.054931640625
182,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.001,34000.0,52307.692307692305,0.0,0.0595703125
183,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0,34000.0,52307.692307692305,0.5,0.059326171875
184,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0005,34000.0,52307.692307692305,0.5,0.05908203125
185,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.001,34000.0,52307.692307692305,0.5,0.059326171875
186,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0,34000.0,52307.692307692305,1.0,0.0625
187,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0005,34000.0,52307.692307692305,1.0,0.057861328125
188,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.001,34000.0,52307.692307692305,1.0,0.059814453125
189,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0,112000.0,20000.0,0.0,0.058837890625
190,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0005,112000.0,20000.0,0.0,0.064208984375
191,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.001,112000.0,20000.0,0.0,0.05859375
192,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0,112000.0,20000.0,0.5,0.057861328125
193,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0005,112000.0,20000.0,0.5,0.05859375
194,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.001,112000.0,20000.0,0.5,0.059814453125
195,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0,112000.0,20000.0,1.0,0.056640625
196,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0005,112000.0,20000.0,1.0,0.0615234375
197,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.001,112000.0,20000.0,1.0,0.058837890625
198,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0,112000.0,96153.84615384616,0.0,0.060302734375
199,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0005,112000.0,96153.84615384616,0.0,0.058837890625
200,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.001,112000.0,96153.84615384616,0.0,0.0595703125
201,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0,112000.0,96153.84615384616,0.5,0.05859375
202,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0005,112000.0,96153.84615384616,0.5,0.063720703125
203,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.001,112000.0,96153.84615384616,0.5,0.055419921875
204,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0,112000.0,96153.84615384616,1.0,0.05615234375
205,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0005,112000.0,96153.84615384616,1.0,0.06494140625
206,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.001,112000.0,96153.84615384616,1.0,0.06005859375
207,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0,112000.0,172307.6923076923,0.0,0.07275390625
