,E,depol_prob,lam,p0_0,p0_1,p1_0,p1_1,phi,population,t1,t2,theta
0,0.056640625,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,0.0,34000.0,6071.428571428572,0.0
