,theta,phi,lam,E,p
122,0.0,0.0,2.356194490192345,0.8076171875,0.41666666666666663
123,0.0,0.0,2.356194490192345,0.74609375,0.5
124,0.0,0.0,2.356194490192345,0.7333984375,0.5833333333333333
125,0.0,0.0,2.356194490192345,0.6826171875,0.6666666666666666
126,0.0,0.0,2.356194490192345,0.6064453125,0.75
127,0.0,0.0,2.356194490192345,0.5947265625,0.8333333333333333
128,0.0,0.0,2.356194490192345,0.544921875,0.9166666666666666
129,0.0,0.0,2.356194490192345,0.482421875,1.0
130,0.0,0.0,2.617993877991494,1.0,0.0
131,0.0,0.0,2.617993877991494,0.9658203125,0.08333333333333333
132,0.0,0.0,2.617993877991494,0.9169921875,0.16666666666666666
133,0.0,0.0,2.617993877991494,0.869140625,0.25
134,0.0,0.0,2.617993877991494,0.8447265625,0.3333333333333333
135,0.0,0.0,2.617993877991494,0.78125,0.41666666666666663
136,0.0,0.0,2.617993877991494,0.7705078125,0.5
137,0.0,0.0,2.617993877991494,0.677734375,0.5833333333333333
138,0.0,0.0,2.617993877991494,0.6875,0.6666666666666666
139,0.0,0.0,2.617993877991494,0.6328125,0.75
140,0.0,0.0,2.617993877991494,0.5849609375,0.8333333333333333
141,0.0,0.0,2.617993877991494,0.5439453125,0.9166666666666666
142,0.0,0.0,2.617993877991494,0.4873046875,1.0
143,0.0,0.0,2.8797932657906435,1.0,0.0
144,0.0,0.0,2.8797932657906435,0.9599609375,0.08333333333333333
145,0.0,0.0,2.8797932657906435,0.904296875,0.16666666666666666
146,0.0,0.0,2.8797932657906435,0.8896484375,0.25
147,0.0,0.0,2.8797932657906435,0.8369140625,0.3333333333333333
148,0.0,0.0,2.8797932657906435,0.787109375,0.41666666666666663
149,0.0,0.0,2.8797932657906435,0.7412109375,0.5
150,0.0,0.0,2.8797932657906435,0.705078125,0.5833333333333333
151,0.0,0.0,2.8797932657906435,0.650390625,0.6666666666666666
152,0.0,0.0,2.8797932657906435,0.6396484375,0.75
153,0.0,0.0,2.8797932657906435,0.5693359375,0.8333333333333333
154,0.0,0.0,2.8797932657906435,0.5439453125,0.9166666666666666
155,0.0,0.0,2.8797932657906435,0.5009765625,1.0
156,0.0,0.0,3.141592653589793,1.0,0.0
157,0.0,0.0,3.141592653589793,0.9638671875,0.08333333333333333
158,0.0,0.0,3.141592653589793,0.912109375,0.16666666666666666
159,0.0,0.0,3.141592653589793,0.8662109375,0.25
160,0.0,0.0,3.141592653589793,0.83984375,0.3333333333333333
161,0.0,0.0,3.141592653589793,0.8017578125,0.41666666666666663
162,0.0,0.0,3.141592653589793,0.73046875,0.5
163,0.0,0.0,3.141592653589793,0.7099609375,0.5833333333333333
164,0.0,0.0,3.141592653589793,0.6748046875,0.6666666666666666
165,0.0,0.0,3.141592653589793,0.6357421875,0.75
166,0.0,0.0,3.141592653589793,0.59375,0.8333333333333333
167,0.0,0.0,3.141592653589793,0.5537109375,0.9166666666666666
168,0.0,0.0,3.141592653589793,0.51171875,1.0
169,0.0,0.2617993877991494,0.0,1.0,0.0
170,0.0,0.2617993877991494,0.0,0.9541015625,0.08333333333333333
171,0.0,0.2617993877991494,0.0,0.8984375,0.16666666666666666
172,0.0,0.2617993877991494,0.0,0.8720703125,0.25
173,0.0,0.2617993877991494,0.0,0.8349609375,0.3333333333333333
174,0.0,0.2617993877991494,0.0,0.7841796875,0.41666666666666663
175,0.0,0.2617993877991494,0.0,0.73828125,0.5
176,0.0,0.2617993877991494,0.0,0.7109375,0.5833333333333333
177,0.0,0.2617993877991494,0.0,0.673828125,0.6666666666666666
178,0.0,0.2617993877991494,0.0,0.6279296875,0.75
179,0.0,0.2617993877991494,0.0,0.5712890625,0.8333333333333333
180,0.0,0.2617993877991494,0.0,0.51953125,0.9166666666666666
181,0.0,0.2617993877991494,0.0,0.5068359375,1.0
182,0.0,0.2617993877991494,0.2617993877991494,1.0,0.0
183,0.0,0.2617993877991494,0.2617993877991494,0.955078125,0.08333333333333333
184,0.0,0.2617993877991494,0.2617993877991494,0.93359375,0.16666666666666666
185,0.0,0.2617993877991494,0.2617993877991494,0.865234375,0.25
186,0.0,0.2617993877991494,0.2617993877991494,0.826171875,0.3333333333333333
187,0.0,0.2617993877991494,0.2617993877991494,0.7783203125,0.41666666666666663
188,0.0,0.2617993877991494,0.2617993877991494,0.74609375,0.5
189,0.0,0.2617993877991494,0.2617993877991494,0.7119140625,0.5833333333333333
190,0.0,0.2617993877991494,0.2617993877991494,0.67578125,0.6666666666666666
191,0.0,0.2617993877991494,0.2617993877991494,0.6181640625,0.75
192,0.0,0.2617993877991494,0.2617993877991494,0.5810546875,0.8333333333333333
193,0.0,0.2617993877991494,0.2617993877991494,0.533203125,0.9166666666666666
194,0.0,0.2617993877991494,0.2617993877991494,0.4873046875,1.0
195,0.0,0.2617993877991494,0.5235987755982988,1.0,0.0
196,0.0,0.2617993877991494,0.5235987755982988,0.962890625,0.08333333333333333
197,0.0,0.2617993877991494,0.5235987755982988,0.9287109375,0.16666666666666666
198,0.0,0.2617993877991494,0.5235987755982988,0.87890625,0.25
199,0.0,0.2617993877991494,0.5235987755982988,0.8623046875,0.3333333333333333
200,0.0,0.2617993877991494,0.5235987755982988,0.791015625,0.41666666666666663
201,0.0,0.2617993877991494,0.5235987755982988,0.720703125,0.5
202,0.0,0.2617993877991494,0.5235987755982988,0.712890625,0.5833333333333333
203,0.0,0.2617993877991494,0.5235987755982988,0.67578125,0.6666666666666666
204,0.0,0.2617993877991494,0.5235987755982988,0.6416015625,0.75
205,0.0,0.2617993877991494,0.5235987755982988,0.595703125,0.8333333333333333
206,0.0,0.2617993877991494,0.5235987755982988,0.5517578125,0.9166666666666666
207,0.0,0.2617993877991494,0.5235987755982988,0.501953125,1.0
208,0.0,0.2617993877991494,0.7853981633974483,1.0,0.0
209,0.0,0.2617993877991494,0.7853981633974483,0.96484375,0.08333333333333333
210,0.0,0.2617993877991494,0.7853981633974483,0.9208984375,0.16666666666666666
211,0.0,0.2617993877991494,0.7853981633974483,0.8896484375,0.25
212,0.0,0.2617993877991494,0.7853981633974483,0.8369140625,0.3333333333333333
213,0.0,0.2617993877991494,0.7853981633974483,0.7841796875,0.41666666666666663
214,0.0,0.2617993877991494,0.7853981633974483,0.7666015625,0.5
215,0.0,0.2617993877991494,0.7853981633974483,0.708984375,0.5833333333333333
216,0.0,0.2617993877991494,0.7853981633974483,0.6591796875,0.6666666666666666
217,0.0,0.2617993877991494,0.7853981633974483,0.642578125,0.75
218,0.0,0.2617993877991494,0.7853981633974483,0.5859375,0.8333333333333333
219,0.0,0.2617993877991494,0.7853981633974483,0.533203125,0.9166666666666666
220,0.0,0.2617993877991494,0.7853981633974483,0.4892578125,1.0
221,0.0,0.2617993877991494,1.0471975511965976,1.0,0.0
222,0.0,0.2617993877991494,1.0471975511965976,0.95703125,0.08333333333333333
223,0.0,0.2617993877991494,1.0471975511965976,0.8984375,0.16666666666666666
224,0.0,0.2617993877991494,1.0471975511965976,0.8779296875,0.25
225,0.0,0.2617993877991494,1.0471975511965976,0.845703125,0.3333333333333333
226,0.0,0.2617993877991494,1.0471975511965976,0.7978515625,0.41666666666666663
227,0.0,0.2617993877991494,1.0471975511965976,0.7421875,0.5
228,0.0,0.2617993877991494,1.0471975511965976,0.7119140625,0.5833333333333333
229,0.0,0.2617993877991494,1.0471975511965976,0.673828125,0.6666666666666666
230,0.0,0.2617993877991494,1.0471975511965976,0.625,0.75
231,0.0,0.2617993877991494,1.0471975511965976,0.591796875,0.8333333333333333
232,0.0,0.2617993877991494,1.0471975511965976,0.52734375,0.9166666666666666
233,0.0,0.2617993877991494,1.0471975511965976,0.4794921875,1.0
234,0.0,0.2617993877991494,1.308996938995747,1.0,0.0
235,0.0,0.2617993877991494,1.308996938995747,0.9599609375,0.08333333333333333
236,0.0,0.2617993877991494,1.308996938995747,0.90625,0.16666666666666666
237,0.0,0.2617993877991494,1.308996938995747,0.8837890625,0.25
238,0.0,0.2617993877991494,1.308996938995747,0.8232421875,0.3333333333333333
239,0.0,0.2617993877991494,1.308996938995747,0.7822265625,0.41666666666666663
240,0.0,0.2617993877991494,1.308996938995747,0.7421875,0.5
241,0.0,0.2617993877991494,1.308996938995747,0.6904296875,0.5833333333333333
242,0.0,0.2617993877991494,1.308996938995747,0.6689453125,0.6666666666666666
243,0.0,0.2617993877991494,1.308996938995747,0.6552734375,0.75
244,0.0,0.2617993877991494,1.308996938995747,0.5849609375,0.8333333333333333
245,0.0,0.2617993877991494,1.308996938995747,0.544921875,0.9166666666666666
246,0.0,0.2617993877991494,1.308996938995747,0.4775390625,1.0
247,0.0,0.2617993877991494,1.5707963267948966,1.0,0.0
248,0.0,0.2617993877991494,1.5707963267948966,0.9560546875,0.08333333333333333
249,0.0,0.2617993877991494,1.5707963267948966,0.9091796875,0.16666666666666666
250,0.0,0.2617993877991494,1.5707963267948966,0.8671875,0.25
251,0.0,0.2617993877991494,1.5707963267948966,0.83203125,0.3333333333333333
252,0.0,0.2617993877991494,1.5707963267948966,0.78125,0.41666666666666663
253,0.0,0.2617993877991494,1.5707963267948966,0.7705078125,0.5
254,0.0,0.2617993877991494,1.5707963267948966,0.7177734375,0.5833333333333333
255,0.0,0.2617993877991494,1.5707963267948966,0.697265625,0.6666666666666666
256,0.0,0.2617993877991494,1.5707963267948966,0.6318359375,0.75
257,0.0,0.2617993877991494,1.5707963267948966,0.5859375,0.8333333333333333
258,0.0,0.2617993877991494,1.5707963267948966,0.5439453125,0.9166666666666666
259,0.0,0.2617993877991494,1.5707963267948966,0.501953125,1.0
260,0.0,0.2617993877991494,1.832595714594046,1.0,0.0
261,0.0,0.2617993877991494,1.832595714594046,0.9521484375,0.08333333333333333
262,0.0,0.2617993877991494,1.832595714594046,0.921875,0.16666666666666666
263,0.0,0.2617993877991494,1.832595714594046,0.884765625,0.25
264,0.0,0.2617993877991494,1.832595714594046,0.8291015625,0.3333333333333333
265,0.0,0.2617993877991494,1.832595714594046,0.7802734375,0.41666666666666663
266,0.0,0.2617993877991494,1.832595714594046,0.7529296875,0.5
267,0.0,0.2617993877991494,1.832595714594046,0.6962890625,0.5833333333333333
268,0.0,0.2617993877991494,1.832595714594046,0.673828125,0.6666666666666666
269,0.0,0.2617993877991494,1.832595714594046,0.6572265625,0.75
270,0.0,0.2617993877991494,1.832595714594046,0.5732421875,0.8333333333333333
271,0.0,0.2617993877991494,1.832595714594046,0.5615234375,0.9166666666666666
272,0.0,0.2617993877991494,1.832595714594046,0.490234375,1.0
273,0.0,0.2617993877991494,2.0943951023931953,1.0,0.0
274,0.0,0.2617993877991494,2.0943951023931953,0.970703125,0.08333333333333333
275,0.0,0.2617993877991494,2.0943951023931953,0.9150390625,0.16666666666666666
276,0.0,0.2617993877991494,2.0943951023931953,0.8662109375,0.25
277,0.0,0.2617993877991494,2.0943951023931953,0.8291015625,0.3333333333333333
278,0.0,0.2617993877991494,2.0943951023931953,0.7783203125,0.41666666666666663
279,0.0,0.2617993877991494,2.0943951023931953,0.7470703125,0.5
280,0.0,0.2617993877991494,2.0943951023931953,0.693359375,0.5833333333333333
281,0.0,0.2617993877991494,2.0943951023931953,0.6865234375,0.6666666666666666
282,0.0,0.2617993877991494,2.0943951023931953,0.61328125,0.75
283,0.0,0.2617993877991494,2.0943951023931953,0.60546875,0.8333333333333333
284,0.0,0.2617993877991494,2.0943951023931953,0.533203125,0.9166666666666666
285,0.0,0.2617993877991494,2.0943951023931953,0.4931640625,1.0
286,0.0,0.2617993877991494,2.356194490192345,1.0,0.0
287,0.0,0.2617993877991494,2.356194490192345,0.9541015625,0.08333333333333333
288,0.0,0.2617993877991494,2.356194490192345,0.90625,0.16666666666666666
289,0.0,0.2617993877991494,2.356194490192345,0.873046875,0.25
290,0.0,0.2617993877991494,2.356194490192345,0.82421875,0.3333333333333333
291,0.0,0.2617993877991494,2.356194490192345,0.796875,0.41666666666666663
292,0.0,0.2617993877991494,2.356194490192345,0.740234375,0.5
293,0.0,0.2617993877991494,2.356194490192345,0.6923828125,0.5833333333333333
294,0.0,0.2617993877991494,2.356194490192345,0.6650390625,0.6666666666666666
295,0.0,0.2617993877991494,2.356194490192345,0.6455078125,0.75
296,0.0,0.2617993877991494,2.356194490192345,0.578125,0.8333333333333333
297,0.0,0.2617993877991494,2.356194490192345,0.5263671875,0.9166666666666666
298,0.0,0.2617993877991494,2.356194490192345,0.484375,1.0
299,0.0,0.2617993877991494,2.617993877991494,1.0,0.0
300,0.0,0.2617993877991494,2.617993877991494,0.951171875,0.08333333333333333
301,0.0,0.2617993877991494,2.617993877991494,0.9189453125,0.16666666666666666
302,0.0,0.2617993877991494,2.617993877991494,0.859375,0.25
303,0.0,0.2617993877991494,2.617993877991494,0.837890625,0.3333333333333333
304,0.0,0.2617993877991494,2.617993877991494,0.802734375,0.41666666666666663
305,0.0,0.2617993877991494,2.617993877991494,0.74609375,0.5
306,0.0,0.2617993877991494,2.617993877991494,0.71484375,0.5833333333333333
307,0.0,0.2617993877991494,2.617993877991494,0.6455078125,0.6666666666666666
308,0.0,0.2617993877991494,2.617993877991494,0.6220703125,0.75
309,0.0,0.2617993877991494,2.617993877991494,0.5927734375,0.8333333333333333
310,0.0,0.2617993877991494,2.617993877991494,0.53125,0.9166666666666666
311,0.0,0.2617993877991494,2.617993877991494,0.49609375,1.0
312,0.0,0.2617993877991494,2.8797932657906435,1.0,0.0
313,0.0,0.2617993877991494,2.8797932657906435,0.953125,0.08333333333333333
314,0.0,0.2617993877991494,2.8797932657906435,0.91796875,0.16666666666666666
315,0.0,0.2617993877991494,2.8797932657906435,0.8662109375,0.25
316,0.0,0.2617993877991494,2.8797932657906435,0.814453125,0.3333333333333333
317,0.0,0.2617993877991494,2.8797932657906435,0.791015625,0.41666666666666663
318,0.0,0.2617993877991494,2.8797932657906435,0.7548828125,0.5
319,0.0,0.2617993877991494,2.8797932657906435,0.7109375,0.5833333333333333
320,0.0,0.2617993877991494,2.8797932657906435,0.666015625,0.6666666666666666
321,0.0,0.2617993877991494,2.8797932657906435,0.62890625,0.75
322,0.0,0.2617993877991494,2.8797932657906435,0.603515625,0.8333333333333333
323,0.0,0.2617993877991494,2.8797932657906435,0.556640625,0.9166666666666666
324,0.0,0.2617993877991494,2.8797932657906435,0.50390625,1.0
325,0.0,0.2617993877991494,3.141592653589793,1.0,0.0
326,0.0,0.2617993877991494,3.141592653589793,0.953125,0.08333333333333333
327,0.0,0.2617993877991494,3.141592653589793,0.927734375,0.16666666666666666
328,0.0,0.2617993877991494,3.141592653589793,0.8935546875,0.25
329,0.0,0.2617993877991494,3.141592653589793,0.8291015625,0.3333333333333333
330,0.0,0.2617993877991494,3.141592653589793,0.794921875,0.41666666666666663
331,0.0,0.2617993877991494,3.141592653589793,0.73046875,0.5
332,0.0,0.2617993877991494,3.141592653589793,0.7138671875,0.5833333333333333
333,0.0,0.2617993877991494,3.141592653589793,0.6796875,0.6666666666666666
334,0.0,0.2617993877991494,3.141592653589793,0.63671875,0.75
335,0.0,0.2617993877991494,3.141592653589793,0.5693359375,0.8333333333333333
336,0.0,0.2617993877991494,3.141592653589793,0.5498046875,0.9166666666666666
337,0.0,0.2617993877991494,3.141592653589793,0.517578125,1.0
338,0.0,0.5235987755982988,0.0,1.0,0.0
339,0.0,0.5235987755982988,0.0,0.9580078125,0.08333333333333333
340,0.0,0.5235987755982988,0.0,0.9228515625,0.16666666666666666
341,0.0,0.5235987755982988,0.0,0.8671875,0.25
342,0.0,0.5235987755982988,0.0,0.818359375,0.3333333333333333
343,0.0,0.5235987755982988,0.0,0.8017578125,0.41666666666666663
344,0.0,0.5235987755982988,0.0,0.7421875,0.5
345,0.0,0.5235987755982988,0.0,0.6953125,0.5833333333333333
346,0.0,0.5235987755982988,0.0,0.6796875,0.6666666666666666
347,0.0,0.5235987755982988,0.0,0.6337890625,0.75
348,0.0,0.5235987755982988,0.0,0.6005859375,0.8333333333333333
349,0.0,0.5235987755982988,0.0,0.525390625,0.9166666666666666
350,0.0,0.5235987755982988,0.0,0.4833984375,1.0
351,0.0,0.5235987755982988,0.2617993877991494,1.0,0.0
352,0.0,0.5235987755982988,0.2617993877991494,0.9541015625,0.08333333333333333
353,0.0,0.5235987755982988,0.2617993877991494,0.9111328125,0.16666666666666666
354,0.0,0.5235987755982988,0.2617993877991494,0.873046875,0.25
355,0.0,0.5235987755982988,0.2617993877991494,0.833984375,0.3333333333333333
356,0.0,0.5235987755982988,0.2617993877991494,0.7861328125,0.41666666666666663
357,0.0,0.5235987755982988,0.2617993877991494,0.7626953125,0.5
358,0.0,0.5235987755982988,0.2617993877991494,0.7275390625,0.5833333333333333
359,0.0,0.5235987755982988,0.2617993877991494,0.650390625,0.6666666666666666
360,0.0,0.5235987755982988,0.2617993877991494,0.64453125,0.75
361,0.0,0.5235987755982988,0.2617993877991494,0.60546875,0.8333333333333333
362,0.0,0.5235987755982988,0.2617993877991494,0.5478515625,0.9166666666666666
363,0.0,0.5235987755982988,0.2617993877991494,0.498046875,1.0
364,0.0,0.5235987755982988,0.5235987755982988,1.0,0.0
365,0.0,0.5235987755982988,0.5235987755982988,0.955078125,0.08333333333333333
366,0.0,0.5235987755982988,0.5235987755982988,0.8994140625,0.16666666666666666
367,0.0,0.5235987755982988,0.5235987755982988,0.876953125,0.25
368,0.0,0.5235987755982988,0.5235987755982988,0.837890625,0.3333333333333333
369,0.0,0.5235987755982988,0.5235987755982988,0.796875,0.41666666666666663
370,0.0,0.5235987755982988,0.5235987755982988,0.755859375,0.5
371,0.0,0.5235987755982988,0.5235987755982988,0.7177734375,0.5833333333333333
372,0.0,0.5235987755982988,0.5235987755982988,0.669921875,0.6666666666666666
373,0.0,0.5235987755982988,0.5235987755982988,0.625,0.75
374,0.0,0.5235987755982988,0.5235987755982988,0.6005859375,0.8333333333333333
375,0.0,0.5235987755982988,0.5235987755982988,0.537109375,0.9166666666666666
376,0.0,0.5235987755982988,0.5235987755982988,0.4794921875,1.0
377,0.0,0.5235987755982988,0.7853981633974483,1.0,0.0
378,0.0,0.5235987755982988,0.7853981633974483,0.9541015625,0.08333333333333333
379,0.0,0.5235987755982988,0.7853981633974483,0.916015625,0.16666666666666666
380,0.0,0.5235987755982988,0.7853981633974483,0.8896484375,0.25
381,0.0,0.5235987755982988,0.7853981633974483,0.8427734375,0.3333333333333333
382,0.0,0.5235987755982988,0.7853981633974483,0.8017578125,0.41666666666666663
383,0.0,0.5235987755982988,0.7853981633974483,0.7333984375,0.5
384,0.0,0.5235987755982988,0.7853981633974483,0.7216796875,0.5833333333333333
385,0.0,0.5235987755982988,0.7853981633974483,0.6796875,0.6666666666666666
386,0.0,0.5235987755982988,0.7853981633974483,0.626953125,0.75
387,0.0,0.5235987755982988,0.7853981633974483,0.5908203125,0.8333333333333333
388,0.0,0.5235987755982988,0.7853981633974483,0.5380859375,0.9166666666666666
389,0.0,0.5235987755982988,0.7853981633974483,0.513671875,1.0
390,0.0,0.5235987755982988,1.0471975511965976,1.0,0.0
391,0.0,0.5235987755982988,1.0471975511965976,0.955078125,0.08333333333333333
392,0.0,0.5235987755982988,1.0471975511965976,0.90234375,0.16666666666666666
393,0.0,0.5235987755982988,1.0471975511965976,0.8671875,0.25
394,0.0,0.5235987755982988,1.0471975511965976,0.8447265625,0.3333333333333333
395,0.0,0.5235987755982988,1.0471975511965976,0.7919921875,0.41666666666666663
396,0.0,0.5235987755982988,1.0471975511965976,0.73046875,0.5
397,0.0,0.5235987755982988,1.0471975511965976,0.712890625,0.5833333333333333
398,0.0,0.5235987755982988,1.0471975511965976,0.681640625,0.6666666666666666
399,0.0,0.5235987755982988,1.0471975511965976,0.6328125,0.75
400,0.0,0.5235987755982988,1.0471975511965976,0.5791015625,0.8333333333333333
401,0.0,0.5235987755982988,1.0471975511965976,0.552734375,0.9166666666666666
402,0.0,0.5235987755982988,1.0471975511965976,0.498046875,1.0
403,0.0,0.5235987755982988,1.308996938995747,1.0,0.0
404,0.0,0.5235987755982988,1.308996938995747,0.958984375,0.08333333333333333
405,0.0,0.5235987755982988,1.308996938995747,0.916015625,0.16666666666666666
