,theta,phi,lam,E,p
0,0.0,0.0,0.0,1.0,0.0
1,0.0,0.0,0.0,1.0,0.1111111111111111
2,0.0,0.0,0.0,1.0,0.2222222222222222
3,0.0,0.0,0.0,1.0,0.3333333333333333
4,0.0,0.0,0.0,1.0,0.4444444444444444
5,0.0,0.0,0.0,1.0,0.5555555555555556
6,0.0,0.0,0.0,1.0,0.6666666666666666
7,0.0,0.0,0.0,1.0,0.7777777777777777
8,0.0,0.0,0.0,1.0,0.8888888888888888
9,0.0,0.0,0.0,1.0,1.0
10,0.0,0.0,0.4487989505128276,1.0,0.0
11,0.0,0.0,0.4487989505128276,0.9443359375,0.1111111111111111
12,0.0,0.0,0.4487989505128276,0.8916015625,0.2222222222222222
13,0.0,0.0,0.4487989505128276,0.837890625,0.3333333333333333
14,0.0,0.0,0.4487989505128276,0.80859375,0.4444444444444444
15,0.0,0.0,0.4487989505128276,0.7275390625,0.5555555555555556
16,0.0,0.0,0.4487989505128276,0.65625,0.6666666666666666
17,0.0,0.0,0.4487989505128276,0.6484375,0.7777777777777777
18,0.0,0.0,0.4487989505128276,0.5380859375,0.8888888888888888
19,0.0,0.0,0.4487989505128276,0.50390625,1.0
20,0.0,0.0,0.8975979010256552,1.0,0.0
21,0.0,0.0,0.8975979010256552,0.9423828125,0.1111111111111111
22,0.0,0.0,0.8975979010256552,0.904296875,0.2222222222222222
23,0.0,0.0,0.8975979010256552,0.8271484375,0.3333333333333333
24,0.0,0.0,0.8975979010256552,0.798828125,0.4444444444444444
25,0.0,0.0,0.8975979010256552,0.70703125,0.5555555555555556
26,0.0,0.0,0.8975979010256552,0.671875,0.6666666666666666
27,0.0,0.0,0.8975979010256552,0.634765625,0.7777777777777777
28,0.0,0.0,0.8975979010256552,0.5458984375,0.8888888888888888
29,0.0,0.0,0.8975979010256552,0.5087890625,1.0
30,0.0,0.0,1.3463968515384828,1.0,0.0
31,0.0,0.0,1.3463968515384828,0.9345703125,0.1111111111111111
32,0.0,0.0,1.3463968515384828,0.900390625,0.2222222222222222
33,0.0,0.0,1.3463968515384828,0.8486328125,0.3333333333333333
34,0.0,0.0,1.3463968515384828,0.78125,0.4444444444444444
35,0.0,0.0,1.3463968515384828,0.7119140625,0.5555555555555556
36,0.0,0.0,1.3463968515384828,0.6484375,0.6666666666666666
37,0.0,0.0,1.3463968515384828,0.6025390625,0.7777777777777777
38,0.0,0.0,1.3463968515384828,0.5732421875,0.8888888888888888
39,0.0,0.0,1.3463968515384828,0.498046875,1.0
40,0.0,0.0,1.7951958020513104,1.0,0.0
41,0.0,0.0,1.7951958020513104,0.9462890625,0.1111111111111111
42,0.0,0.0,1.7951958020513104,0.8876953125,0.2222222222222222
43,0.0,0.0,1.7951958020513104,0.822265625,0.3333333333333333
44,0.0,0.0,1.7951958020513104,0.7841796875,0.4444444444444444
45,0.0,0.0,1.7951958020513104,0.7509765625,0.5555555555555556
46,0.0,0.0,1.7951958020513104,0.6630859375,0.6666666666666666
47,0.0,0.0,1.7951958020513104,0.615234375,0.7777777777777777
48,0.0,0.0,1.7951958020513104,0.5615234375,0.8888888888888888
49,0.0,0.0,1.7951958020513104,0.50390625,1.0
50,0.0,0.0,2.243994752564138,1.0,0.0
51,0.0,0.0,2.243994752564138,0.943359375,0.1111111111111111
52,0.0,0.0,2.243994752564138,0.8740234375,0.2222222222222222
53,0.0,0.0,2.243994752564138,0.83984375,0.3333333333333333
54,0.0,0.0,2.243994752564138,0.7822265625,0.4444444444444444
55,0.0,0.0,2.243994752564138,0.728515625,0.5555555555555556
56,0.0,0.0,2.243994752564138,0.673828125,0.6666666666666666
57,0.0,0.0,2.243994752564138,0.619140625,0.7777777777777777
58,0.0,0.0,2.243994752564138,0.5810546875,0.8888888888888888
59,0.0,0.0,2.243994752564138,0.552734375,1.0
60,0.0,0.0,2.6927937030769655,1.0,0.0
61,0.0,0.0,2.6927937030769655,0.9326171875,0.1111111111111111
62,0.0,0.0,2.6927937030769655,0.8857421875,0.2222222222222222
63,0.0,0.0,2.6927937030769655,0.8359375,0.3333333333333333
64,0.0,0.0,2.6927937030769655,0.7783203125,0.4444444444444444
65,0.0,0.0,2.6927937030769655,0.7275390625,0.5555555555555556
66,0.0,0.0,2.6927937030769655,0.6552734375,0.6666666666666666
67,0.0,0.0,2.6927937030769655,0.6240234375,0.7777777777777777
68,0.0,0.0,2.6927937030769655,0.568359375,0.8888888888888888
69,0.0,0.0,2.6927937030769655,0.4892578125,1.0
70,0.0,0.0,3.141592653589793,1.0,0.0
