,E,depol_prob,lam,p0_0,p0_1,p1_0,p1_1,phi,population,t1,t2,theta
30,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,168626.0,84270.86456771614,0.0
31,0.0,0.001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,168626.0,84270.86456771614,0.0
32,0.0546875,0.0,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,0.0,64845.0,16211.25,0.0
33,0.0654296875,0.001,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,0.0,64845.0,16211.25,0.0
34,0.064453125,0.0,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,0.0,64845.0,32406.296851574214,0.0
35,0.052734375,0.001,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,0.0,64845.0,32406.296851574214,0.0
36,0.0546875,0.0,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,0.0,168626.0,42156.5,0.0
37,0.0751953125,0.001,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,0.0,168626.0,42156.5,0.0
38,0.0556640625,0.0,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,0.0,168626.0,84270.86456771614,0.0
39,0.056640625,0.001,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,0.0,168626.0,84270.86456771614,0.0
40,0.0546875,0.0,6.283185307179586,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,64845.0,16211.25,0.0
41,0.0546875,0.001,6.283185307179586,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,64845.0,16211.25,0.0
42,0.0498046875,0.0,6.283185307179586,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,64845.0,32406.296851574214,0.0
43,0.06640625,0.001,6.283185307179586,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,64845.0,32406.296851574214,0.0
44,0.0556640625,0.0,6.283185307179586,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,168626.0,42156.5,0.0
45,0.0546875,0.001,6.283185307179586,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,168626.0,42156.5,0.0
46,0.0673828125,0.0,6.283185307179586,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,168626.0,84270.86456771614,0.0
47,0.052734375,0.001,6.283185307179586,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,168626.0,84270.86456771614,0.0
48,0.0,0.0,6.283185307179586,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,64845.0,16211.25,0.0
49,0.0,0.001,6.283185307179586,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,64845.0,16211.25,0.0
50,0.0,0.0,6.283185307179586,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,64845.0,32406.296851574214,0.0
51,0.0,0.001,6.283185307179586,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,64845.0,32406.296851574214,0.0
52,0.0,0.0,6.283185307179586,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,168626.0,42156.5,0.0
53,0.0,0.001,6.283185307179586,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,168626.0,42156.5,0.0
54,0.0,0.0,6.283185307179586,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,168626.0,84270.86456771614,0.0
55,0.0,0.001,6.283185307179586,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,168626.0,84270.86456771614,0.0
56,0.0,0.0,6.283185307179586,1.0,0.0,0.0,1.0,0.0,0.0,64845.0,16211.25,0.0
57,0.0,0.001,6.283185307179586,1.0,0.0,0.0,1.0,0.0,0.0,64845.0,16211.25,0.0
58,0.0,0.0,6.283185307179586,1.0,0.0,0.0,1.0,0.0,0.0,64845.0,32406.296851574214,0.0
59,0.0,0.001,6.283185307179586,1.0,0.0,0.0,1.0,0.0,0.0,64845.0,32406.296851574214,0.0
60,0.0,0.0,6.283185307179586,1.0,0.0,0.0,1.0,0.0,0.0,168626.0,42156.5,0.0
61,0.0,0.001,6.283185307179586,1.0,0.0,0.0,1.0,0.0,0.0,168626.0,42156.5,0.0
62,0.0,0.0,6.283185307179586,1.0,0.0,0.0,1.0,0.0,0.0,168626.0,84270.86456771614,0.0
63,0.0,0.001,6.283185307179586,1.0,0.0,0.0,1.0,0.0,0.0,168626.0,84270.86456771614,0.0
64,0.064453125,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,6.283185307179586,0.0,64845.0,16211.25,0.0
65,0.0615234375,0.001,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,6.283185307179586,0.0,64845.0,16211.25,0.0
66,0.046875,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,6.283185307179586,0.0,64845.0,32406.296851574214,0.0
67,0.0712890625,0.001,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,6.283185307179586,0.0,64845.0,32406.296851574214,0.0
68,0.0615234375,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,6.283185307179586,0.0,168626.0,42156.5,0.0
69,0.060546875,0.001,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,6.283185307179586,0.0,168626.0,42156.5,0.0
70,0.06640625,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,6.283185307179586,0.0,168626.0,84270.86456771614,0.0
71,0.052734375,0.001,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,6.283185307179586,0.0,168626.0,84270.86456771614,0.0
72,0.044921875,0.0,0.0,0.94,0.0,0.06000000000000005,1.0,6.283185307179586,0.0,64845.0,16211.25,0.0
73,0.0673828125,0.001,0.0,0.94,0.0,0.06000000000000005,1.0,6.283185307179586,0.0,64845.0,16211.25,0.0
74,0.0556640625,0.0,0.0,0.94,0.0,0.06000000000000005,1.0,6.283185307179586,0.0,64845.0,32406.296851574214,0.0
75,0.0693359375,0.001,0.0,0.94,0.0,0.06000000000000005,1.0,6.283185307179586,0.0,64845.0,32406.296851574214,0.0
76,0.0634765625,0.0,0.0,0.94,0.0,0.06000000000000005,1.0,6.283185307179586,0.0,168626.0,42156.5,0.0
77,0.0556640625,0.001,0.0,0.94,0.0,0.06000000000000005,1.0,6.283185307179586,0.0,168626.0,42156.5,0.0
78,0.0615234375,0.0,0.0,0.94,0.0,0.06000000000000005,1.0,6.283185307179586,0.0,168626.0,84270.86456771614,0.0
79,0.056640625,0.001,0.0,0.94,0.0,0.06000000000000005,1.0,6.283185307179586,0.0,168626.0,84270.86456771614,0.0
80,0.0,0.0,0.0,1.0,0.06000000000000005,0.0,0.94,6.283185307179586,0.0,64845.0,16211.25,0.0
81,0.0,0.001,0.0,1.0,0.06000000000000005,0.0,0.94,6.283185307179586,0.0,64845.0,16211.25,0.0
82,0.0,0.0,0.0,1.0,0.06000000000000005,0.0,0.94,6.283185307179586,0.0,64845.0,32406.296851574214,0.0
83,0.0,0.001,0.0,1.0,0.06000000000000005,0.0,0.94,6.283185307179586,0.0,64845.0,32406.296851574214,0.0
84,0.0,0.0,0.0,1.0,0.06000000000000005,0.0,0.94,6.283185307179586,0.0,168626.0,42156.5,0.0
85,0.0,0.001,0.0,1.0,0.06000000000000005,0.0,0.94,6.283185307179586,0.0,168626.0,42156.5,0.0
86,0.0,0.0,0.0,1.0,0.06000000000000005,0.0,0.94,6.283185307179586,0.0,168626.0,84270.86456771614,0.0
87,0.0,0.001,0.0,1.0,0.06000000000000005,0.0,0.94,6.283185307179586,0.0,168626.0,84270.86456771614,0.0
88,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.283185307179586,0.0,64845.0,16211.25,0.0
89,0.0,0.001,0.0,1.0,0.0,0.0,1.0,6.283185307179586,0.0,64845.0,16211.25,0.0
90,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.283185307179586,0.0,64845.0,32406.296851574214,0.0
91,0.0,0.001,0.0,1.0,0.0,0.0,1.0,6.283185307179586,0.0,64845.0,32406.296851574214,0.0
92,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.283185307179586,0.0,168626.0,42156.5,0.0
93,0.0,0.001,0.0,1.0,0.0,0.0,1.0,6.283185307179586,0.0,168626.0,42156.5,0.0
94,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.283185307179586,0.0,168626.0,84270.86456771614,0.0
95,0.0,0.001,0.0,1.0,0.0,0.0,1.0,6.283185307179586,0.0,168626.0,84270.86456771614,0.0
96,0.0595703125,0.0,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,6.283185307179586,0.0,64845.0,16211.25,0.0
97,0.0634765625,0.001,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,6.283185307179586,0.0,64845.0,16211.25,0.0
98,0.052734375,0.0,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,6.283185307179586,0.0,64845.0,32406.296851574214,0.0
99,0.04296875,0.001,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,6.283185307179586,0.0,64845.0,32406.296851574214,0.0
100,0.0546875,0.0,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,6.283185307179586,0.0,168626.0,42156.5,0.0
101,0.0654296875,0.001,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,6.283185307179586,0.0,168626.0,42156.5,0.0
102,0.0458984375,0.0,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,6.283185307179586,0.0,168626.0,84270.86456771614,0.0
103,0.056640625,0.001,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,6.283185307179586,0.0,168626.0,84270.86456771614,0.0
104,0.056640625,0.0,6.283185307179586,0.94,0.0,0.06000000000000005,1.0,6.283185307179586,0.0,64845.0,16211.25,0.0
105,0.064453125,0.001,6.283185307179586,0.94,0.0,0.06000000000000005,1.0,6.283185307179586,0.0,64845.0,16211.25,0.0
106,0.0478515625,0.0,6.283185307179586,0.94,0.0,0.06000000000000005,1.0,6.283185307179586,0.0,64845.0,32406.296851574214,0.0
107,0.0517578125,0.001,6.283185307179586,0.94,0.0,0.06000000000000005,1.0,6.283185307179586,0.0,64845.0,32406.296851574214,0.0
108,0.0673828125,0.0,6.283185307179586,0.94,0.0,0.06000000000000005,1.0,6.283185307179586,0.0,168626.0,42156.5,0.0
109,0.0634765625,0.001,6.283185307179586,0.94,0.0,0.06000000000000005,1.0,6.283185307179586,0.0,168626.0,42156.5,0.0
110,0.078125,0.0,6.283185307179586,0.94,0.0,0.06000000000000005,1.0,6.283185307179586,0.0,168626.0,84270.86456771614,0.0
111,0.0498046875,0.001,6.283185307179586,0.94,0.0,0.06000000000000005,1.0,6.283185307179586,0.0,168626.0,84270.86456771614,0.0
112,0.0,0.0,6.283185307179586,1.0,0.06000000000000005,0.0,0.94,6.283185307179586,0.0,64845.0,16211.25,0.0
113,0.0,0.001,6.283185307179586,1.0,0.06000000000000005,0.0,0.94,6.283185307179586,0.0,64845.0,16211.25,0.0
114,0.0,0.0,6.283185307179586,1.0,0.06000000000000005,0.0,0.94,6.283185307179586,0.0,64845.0,32406.296851574214,0.0
115,0.0,0.001,6.283185307179586,1.0,0.06000000000000005,0.0,0.94,6.283185307179586,0.0,64845.0,32406.296851574214,0.0
116,0.0,0.0,6.283185307179586,1.0,0.06000000000000005,0.0,0.94,6.283185307179586,0.0,168626.0,42156.5,0.0
117,0.0,0.001,6.283185307179586,1.0,0.06000000000000005,0.0,0.94,6.283185307179586,0.0,168626.0,42156.5,0.0
118,0.0,0.0,6.283185307179586,1.0,0.06000000000000005,0.0,0.94,6.283185307179586,0.0,168626.0,84270.86456771614,0.0
119,0.0,0.001,6.283185307179586,1.0,0.06000000000000005,0.0,0.94,6.283185307179586,0.0,168626.0,84270.86456771614,0.0
120,0.0,0.0,6.283185307179586,1.0,0.0,0.0,1.0,6.283185307179586,0.0,64845.0,16211.25,0.0
121,0.0,0.001,6.283185307179586,1.0,0.0,0.0,1.0,6.283185307179586,0.0,64845.0,16211.25,0.0
122,0.0,0.0,6.283185307179586,1.0,0.0,0.0,1.0,6.283185307179586,0.0,64845.0,32406.296851574214,0.0
123,0.0,0.001,6.283185307179586,1.0,0.0,0.0,1.0,6.283185307179586,0.0,64845.0,32406.296851574214,0.0
124,0.0,0.0,6.283185307179586,1.0,0.0,0.0,1.0,6.283185307179586,0.0,168626.0,42156.5,0.0
125,0.0,0.001,6.283185307179586,1.0,0.0,0.0,1.0,6.283185307179586,0.0,168626.0,42156.5,0.0
126,0.0,0.0,6.283185307179586,1.0,0.0,0.0,1.0,6.283185307179586,0.0,168626.0,84270.86456771614,0.0
127,0.0,0.001,6.283185307179586,1.0,0.0,0.0,1.0,6.283185307179586,0.0,168626.0,84270.86456771614,0.0
128,0.068359375,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,0.0,64845.0,16211.25,6.283185307179586
129,0.072265625,0.001,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,0.0,64845.0,16211.25,6.283185307179586
130,0.0625,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,0.0,64845.0,32406.296851574214,6.283185307179586
131,0.06640625,0.001,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,0.0,64845.0,32406.296851574214,6.283185307179586
132,0.056640625,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,0.0,168626.0,42156.5,6.283185307179586
133,0.0576171875,0.001,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,0.0,168626.0,42156.5,6.283185307179586
134,0.0654296875,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,0.0,168626.0,84270.86456771614,6.283185307179586
135,0.0634765625,0.001,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,0.0,168626.0,84270.86456771614,6.283185307179586
136,0.068359375,0.0,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,64845.0,16211.25,6.283185307179586
137,0.064453125,0.001,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,64845.0,16211.25,6.283185307179586
138,0.05078125,0.0,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,64845.0,32406.296851574214,6.283185307179586
139,0.064453125,0.001,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,64845.0,32406.296851574214,6.283185307179586
140,0.0556640625,0.0,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,168626.0,42156.5,6.283185307179586
141,0.064453125,0.001,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,168626.0,42156.5,6.283185307179586
142,0.0546875,0.0,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,168626.0,84270.86456771614,6.283185307179586
143,0.064453125,0.001,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,168626.0,84270.86456771614,6.283185307179586
144,0.0,0.0,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,64845.0,16211.25,6.283185307179586
145,0.0,0.001,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,64845.0,16211.25,6.283185307179586
146,0.0,0.0,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,64845.0,32406.296851574214,6.283185307179586
147,0.0,0.001,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,64845.0,32406.296851574214,6.283185307179586
148,0.0,0.0,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,168626.0,42156.5,6.283185307179586
149,0.0,0.001,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,168626.0,42156.5,6.283185307179586
150,0.0,0.0,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,168626.0,84270.86456771614,6.283185307179586
151,0.0,0.001,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,168626.0,84270.86456771614,6.283185307179586
152,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,64845.0,16211.25,6.283185307179586
153,0.0,0.001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,64845.0,16211.25,6.283185307179586
154,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,64845.0,32406.296851574214,6.283185307179586
155,0.0,0.001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,64845.0,32406.296851574214,6.283185307179586
156,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,168626.0,42156.5,6.283185307179586
157,0.0,0.001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,168626.0,42156.5,6.283185307179586
158,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,168626.0,84270.86456771614,6.283185307179586
159,0.0,0.001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,168626.0,84270.86456771614,6.283185307179586
160,0.0546875,0.0,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,0.0,64845.0,16211.25,6.283185307179586
161,0.0556640625,0.001,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,0.0,64845.0,16211.25,6.283185307179586
162,0.0595703125,0.0,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,0.0,64845.0,32406.296851574214,6.283185307179586
163,0.052734375,0.001,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,0.0,64845.0,32406.296851574214,6.283185307179586
164,0.052734375,0.0,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,0.0,168626.0,42156.5,6.283185307179586
165,0.0625,0.001,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,0.0,168626.0,42156.5,6.283185307179586
166,0.0546875,0.0,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,0.0,168626.0,84270.86456771614,6.283185307179586
167,0.060546875,0.001,6.283185307179586,0.94,0.06000000000000005,0.06000000000000005,0.94,0.0,0.0,168626.0,84270.86456771614,6.283185307179586
168,0.0634765625,0.0,6.283185307179586,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,64845.0,16211.25,6.283185307179586
169,0.0556640625,0.001,6.283185307179586,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,64845.0,16211.25,6.283185307179586
170,0.0615234375,0.0,6.283185307179586,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,64845.0,32406.296851574214,6.283185307179586
171,0.060546875,0.001,6.283185307179586,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,64845.0,32406.296851574214,6.283185307179586
172,0.060546875,0.0,6.283185307179586,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,168626.0,42156.5,6.283185307179586
173,0.048828125,0.001,6.283185307179586,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,168626.0,42156.5,6.283185307179586
174,0.0625,0.0,6.283185307179586,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,168626.0,84270.86456771614,6.283185307179586
175,0.056640625,0.001,6.283185307179586,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,168626.0,84270.86456771614,6.283185307179586
176,0.0,0.0,6.283185307179586,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,64845.0,16211.25,6.283185307179586
177,0.0,0.001,6.283185307179586,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,64845.0,16211.25,6.283185307179586
178,0.0,0.0,6.283185307179586,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,64845.0,32406.296851574214,6.283185307179586
179,0.0,0.001,6.283185307179586,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,64845.0,32406.296851574214,6.283185307179586
180,0.0,0.0,6.283185307179586,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,168626.0,42156.5,6.283185307179586
181,0.0,0.001,6.283185307179586,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,168626.0,42156.5,6.283185307179586
182,0.0,0.0,6.283185307179586,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,168626.0,84270.86456771614,6.283185307179586
183,0.0,0.001,6.283185307179586,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,168626.0,84270.86456771614,6.283185307179586
184,0.0,0.0,6.283185307179586,1.0,0.0,0.0,1.0,0.0,0.0,64845.0,16211.25,6.283185307179586
185,0.0,0.001,6.283185307179586,1.0,0.0,0.0,1.0,0.0,0.0,64845.0,16211.25,6.283185307179586
186,0.0,0.0,6.283185307179586,1.0,0.0,0.0,1.0,0.0,0.0,64845.0,32406.296851574214,6.283185307179586
187,0.0,0.001,6.283185307179586,1.0,0.0,0.0,1.0,0.0,0.0,64845.0,32406.296851574214,6.283185307179586
188,0.0,0.0,6.283185307179586,1.0,0.0,0.0,1.0,0.0,0.0,168626.0,42156.5,6.283185307179586
189,0.0,0.001,6.283185307179586,1.0,0.0,0.0,1.0,0.0,0.0,168626.0,42156.5,6.283185307179586
190,0.0,0.0,6.283185307179586,1.0,0.0,0.0,1.0,0.0,0.0,168626.0,84270.86456771614,6.283185307179586
191,0.0,0.001,6.283185307179586,1.0,0.0,0.0,1.0,0.0,0.0,168626.0,84270.86456771614,6.283185307179586
192,0.0703125,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,6.283185307179586,0.0,64845.0,16211.25,6.283185307179586
193,0.0478515625,0.001,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,6.283185307179586,0.0,64845.0,16211.25,6.283185307179586
194,0.06640625,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,6.283185307179586,0.0,64845.0,32406.296851574214,6.283185307179586
195,0.0595703125,0.001,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,6.283185307179586,0.0,64845.0,32406.296851574214,6.283185307179586
196,0.048828125,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,6.283185307179586,0.0,168626.0,42156.5,6.283185307179586
197,0.060546875,0.001,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,6.283185307179586,0.0,168626.0,42156.5,6.283185307179586
198,0.0703125,0.0,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,6.283185307179586,0.0,168626.0,84270.86456771614,6.283185307179586
199,0.052734375,0.001,0.0,0.94,0.06000000000000005,0.06000000000000005,0.94,6.283185307179586,0.0,168626.0,84270.86456771614,6.283185307179586
200,0.048828125,0.0,0.0,0.94,0.0,0.06000000000000005,1.0,6.283185307179586,0.0,64845.0,16211.25,6.283185307179586
201,0.0546875,0.001,0.0,0.94,0.0,0.06000000000000005,1.0,6.283185307179586,0.0,64845.0,16211.25,6.283185307179586
202,0.046875,0.0,0.0,0.94,0.0,0.06000000000000005,1.0,6.283185307179586,0.0,64845.0,32406.296851574214,6.283185307179586
203,0.056640625,0.001,0.0,0.94,0.0,0.06000000000000005,1.0,6.283185307179586,0.0,64845.0,32406.296851574214,6.283185307179586
204,0.0693359375,0.0,0.0,0.94,0.0,0.06000000000000005,1.0,6.283185307179586,0.0,168626.0,42156.5,6.283185307179586
205,0.064453125,0.001,0.0,0.94,0.0,0.06000000000000005,1.0,6.283185307179586,0.0,168626.0,42156.5,6.283185307179586
206,0.06640625,0.0,0.0,0.94,0.0,0.06000000000000005,1.0,6.283185307179586,0.0,168626.0,84270.86456771614,6.283185307179586
207,0.060546875,0.001,0.0,0.94,0.0,0.06000000000000005,1.0,6.283185307179586,0.0,168626.0,84270.86456771614,6.283185307179586
208,0.0,0.0,0.0,1.0,0.06000000000000005,0.0,0.94,6.283185307179586,0.0,64845.0,16211.25,6.283185307179586
209,0.0,0.001,0.0,1.0,0.06000000000000005,0.0,0.94,6.283185307179586,0.0,64845.0,16211.25,6.283185307179586
210,0.0,0.0,0.0,1.0,0.06000000000000005,0.0,0.94,6.283185307179586,0.0,64845.0,32406.296851574214,6.283185307179586
211,0.0,0.001,0.0,1.0,0.06000000000000005,0.0,0.94,6.283185307179586,0.0,64845.0,32406.296851574214,6.283185307179586
212,0.0,0.0,0.0,1.0,0.06000000000000005,0.0,0.94,6.283185307179586,0.0,168626.0,42156.5,6.283185307179586
213,0.0,0.001,0.0,1.0,0.06000000000000005,0.0,0.94,6.283185307179586,0.0,168626.0,42156.5,6.283185307179586
