,E,depol_prob,lam,p0_0,p0_1,p1_0,p1_1,phi,population,t1,t2,theta
41,0.056640625,0.001,0.0,0.94,0.030000000000000027,0.06000000000000005,0.97,0.0,0.0,116735.5,43761.22785482259,0.0
42,0.0615234375,0.0,0.0,0.94,0.030000000000000027,0.06000000000000005,0.97,0.0,0.0,116735.5,58338.58070964518,0.0
43,0.05859375,0.0005,0.0,0.94,0.030000000000000027,0.06000000000000005,0.97,0.0,0.0,116735.5,58338.58070964518,0.0
44,0.0634765625,0.001,0.0,0.94,0.030000000000000027,0.06000000000000005,0.97,0.0,0.0,116735.5,58338.58070964518,0.0
45,0.0546875,0.0,0.0,0.94,0.030000000000000027,0.06000000000000005,0.97,0.0,0.0,168626.0,42156.5,0.0
46,0.0634765625,0.0005,0.0,0.94,0.030000000000000027,0.06000000000000005,0.97,0.0,0.0,168626.0,42156.5,0.0
47,0.05859375,0.001,0.0,0.94,0.030000000000000027,0.06000000000000005,0.97,0.0,0.0,168626.0,42156.5,0.0
48,0.0595703125,0.0,0.0,0.94,0.030000000000000027,0.06000000000000005,0.97,0.0,0.0,168626.0,63213.68228385807,0.0
49,0.05859375,0.0005,0.0,0.94,0.030000000000000027,0.06000000000000005,0.97,0.0,0.0,168626.0,63213.68228385807,0.0
50,0.064453125,0.001,0.0,0.94,0.030000000000000027,0.06000000000000005,0.97,0.0,0.0,168626.0,63213.68228385807,0.0
51,0.048828125,0.0,0.0,0.94,0.030000000000000027,0.06000000000000005,0.97,0.0,0.0,168626.0,84270.86456771614,0.0
52,0.0625,0.0005,0.0,0.94,0.030000000000000027,0.06000000000000005,0.97,0.0,0.0,168626.0,84270.86456771614,0.0
53,0.0556640625,0.001,0.0,0.94,0.030000000000000027,0.06000000000000005,0.97,0.0,0.0,168626.0,84270.86456771614,0.0
54,0.0439453125,0.0,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,64845.0,16211.25,0.0
55,0.056640625,0.0005,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,64845.0,16211.25,0.0
56,0.08203125,0.001,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,64845.0,16211.25,0.0
57,0.05859375,0.0,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,64845.0,24308.773425787105,0.0
58,0.056640625,0.0005,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,64845.0,24308.773425787105,0.0
59,0.0498046875,0.001,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,64845.0,24308.773425787105,0.0
60,0.05859375,0.0,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,64845.0,32406.296851574214,0.0
61,0.056640625,0.0005,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,64845.0,32406.296851574214,0.0
62,0.064453125,0.001,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,64845.0,32406.296851574214,0.0
63,0.0634765625,0.0,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,116735.5,29183.875,0.0
64,0.056640625,0.0005,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,116735.5,29183.875,0.0
65,0.0634765625,0.001,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,116735.5,29183.875,0.0
66,0.0595703125,0.0,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,116735.5,43761.22785482259,0.0
67,0.060546875,0.0005,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,116735.5,43761.22785482259,0.0
68,0.0595703125,0.001,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,116735.5,43761.22785482259,0.0
69,0.072265625,0.0,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,116735.5,58338.58070964518,0.0
70,0.0546875,0.0005,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,116735.5,58338.58070964518,0.0
71,0.0634765625,0.001,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,116735.5,58338.58070964518,0.0
72,0.060546875,0.0,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,168626.0,42156.5,0.0
73,0.052734375,0.0005,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,168626.0,42156.5,0.0
74,0.0517578125,0.001,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,168626.0,42156.5,0.0
75,0.0615234375,0.0,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,168626.0,63213.68228385807,0.0
76,0.0498046875,0.0005,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,168626.0,63213.68228385807,0.0
77,0.046875,0.001,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,168626.0,63213.68228385807,0.0
78,0.0517578125,0.0,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,168626.0,84270.86456771614,0.0
79,0.072265625,0.0005,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,168626.0,84270.86456771614,0.0
80,0.056640625,0.001,0.0,0.94,0.0,0.06000000000000005,1.0,0.0,0.0,168626.0,84270.86456771614,0.0
81,0.033203125,0.0,0.0,0.97,0.06000000000000005,0.030000000000000027,0.94,0.0,0.0,64845.0,16211.25,0.0
82,0.0244140625,0.0005,0.0,0.97,0.06000000000000005,0.030000000000000027,0.94,0.0,0.0,64845.0,16211.25,0.0
83,0.025390625,0.001,0.0,0.97,0.06000000000000005,0.030000000000000027,0.94,0.0,0.0,64845.0,16211.25,0.0
84,0.0380859375,0.0,0.0,0.97,0.06000000000000005,0.030000000000000027,0.94,0.0,0.0,64845.0,24308.773425787105,0.0
85,0.0283203125,0.0005,0.0,0.97,0.06000000000000005,0.030000000000000027,0.94,0.0,0.0,64845.0,24308.773425787105,0.0
86,0.02734375,0.001,0.0,0.97,0.06000000000000005,0.030000000000000027,0.94,0.0,0.0,64845.0,24308.773425787105,0.0
87,0.02734375,0.0,0.0,0.97,0.06000000000000005,0.030000000000000027,0.94,0.0,0.0,64845.0,32406.296851574214,0.0
88,0.0341796875,0.0005,0.0,0.97,0.06000000000000005,0.030000000000000027,0.94,0.0,0.0,64845.0,32406.296851574214,0.0
89,0.033203125,0.001,0.0,0.97,0.06000000000000005,0.030000000000000027,0.94,0.0,0.0,64845.0,32406.296851574214,0.0
90,0.0419921875,0.0,0.0,0.97,0.06000000000000005,0.030000000000000027,0.94,0.0,0.0,116735.5,29183.875,0.0
91,0.0244140625,0.0005,0.0,0.97,0.06000000000000005,0.030000000000000027,0.94,0.0,0.0,116735.5,29183.875,0.0
92,0.03515625,0.001,0.0,0.97,0.06000000000000005,0.030000000000000027,0.94,0.0,0.0,116735.5,29183.875,0.0
93,0.0263671875,0.0,0.0,0.97,0.06000000000000005,0.030000000000000027,0.94,0.0,0.0,116735.5,43761.22785482259,0.0
94,0.0302734375,0.0005,0.0,0.97,0.06000000000000005,0.030000000000000027,0.94,0.0,0.0,116735.5,43761.22785482259,0.0
95,0.0400390625,0.001,0.0,0.97,0.06000000000000005,0.030000000000000027,0.94,0.0,0.0,116735.5,43761.22785482259,0.0
96,0.0380859375,0.0,0.0,0.97,0.06000000000000005,0.030000000000000027,0.94,0.0,0.0,116735.5,58338.58070964518,0.0
97,0.0380859375,0.0005,0.0,0.97,0.06000000000000005,0.030000000000000027,0.94,0.0,0.0,116735.5,58338.58070964518,0.0
98,0.025390625,0.001,0.0,0.97,0.06000000000000005,0.030000000000000027,0.94,0.0,0.0,116735.5,58338.58070964518,0.0
99,0.03125,0.0,0.0,0.97,0.06000000000000005,0.030000000000000027,0.94,0.0,0.0,168626.0,42156.5,0.0
100,0.03125,0.0005,0.0,0.97,0.06000000000000005,0.030000000000000027,0.94,0.0,0.0,168626.0,42156.5,0.0
101,0.0341796875,0.001,0.0,0.97,0.06000000000000005,0.030000000000000027,0.94,0.0,0.0,168626.0,42156.5,0.0
102,0.029296875,0.0,0.0,0.97,0.06000000000000005,0.030000000000000027,0.94,0.0,0.0,168626.0,63213.68228385807,0.0
103,0.0283203125,0.0005,0.0,0.97,0.06000000000000005,0.030000000000000027,0.94,0.0,0.0,168626.0,63213.68228385807,0.0
104,0.0390625,0.001,0.0,0.97,0.06000000000000005,0.030000000000000027,0.94,0.0,0.0,168626.0,63213.68228385807,0.0
105,0.0302734375,0.0,0.0,0.97,0.06000000000000005,0.030000000000000027,0.94,0.0,0.0,168626.0,84270.86456771614,0.0
106,0.021484375,0.0005,0.0,0.97,0.06000000000000005,0.030000000000000027,0.94,0.0,0.0,168626.0,84270.86456771614,0.0
107,0.0322265625,0.001,0.0,0.97,0.06000000000000005,0.030000000000000027,0.94,0.0,0.0,168626.0,84270.86456771614,0.0
108,0.021484375,0.0,0.0,0.97,0.030000000000000027,0.030000000000000027,0.97,0.0,0.0,64845.0,16211.25,0.0
109,0.02734375,0.0005,0.0,0.97,0.030000000000000027,0.030000000000000027,0.97,0.0,0.0,64845.0,16211.25,0.0
110,0.033203125,0.001,0.0,0.97,0.030000000000000027,0.030000000000000027,0.97,0.0,0.0,64845.0,16211.25,0.0
111,0.0302734375,0.0,0.0,0.97,0.030000000000000027,0.030000000000000027,0.97,0.0,0.0,64845.0,24308.773425787105,0.0
112,0.0283203125,0.0005,0.0,0.97,0.030000000000000027,0.030000000000000027,0.97,0.0,0.0,64845.0,24308.773425787105,0.0
113,0.029296875,0.001,0.0,0.97,0.030000000000000027,0.030000000000000027,0.97,0.0,0.0,64845.0,24308.773425787105,0.0
114,0.02734375,0.0,0.0,0.97,0.030000000000000027,0.030000000000000027,0.97,0.0,0.0,64845.0,32406.296851574214,0.0
115,0.0234375,0.0005,0.0,0.97,0.030000000000000027,0.030000000000000027,0.97,0.0,0.0,64845.0,32406.296851574214,0.0
116,0.0283203125,0.001,0.0,0.97,0.030000000000000027,0.030000000000000027,0.97,0.0,0.0,64845.0,32406.296851574214,0.0
117,0.0263671875,0.0,0.0,0.97,0.030000000000000027,0.030000000000000027,0.97,0.0,0.0,116735.5,29183.875,0.0
118,0.0322265625,0.0005,0.0,0.97,0.030000000000000027,0.030000000000000027,0.97,0.0,0.0,116735.5,29183.875,0.0
119,0.029296875,0.001,0.0,0.97,0.030000000000000027,0.030000000000000027,0.97,0.0,0.0,116735.5,29183.875,0.0
120,0.0341796875,0.0,0.0,0.97,0.030000000000000027,0.030000000000000027,0.97,0.0,0.0,116735.5,43761.22785482259,0.0
121,0.03125,0.0005,0.0,0.97,0.030000000000000027,0.030000000000000027,0.97,0.0,0.0,116735.5,43761.22785482259,0.0
122,0.037109375,0.001,0.0,0.97,0.030000000000000027,0.030000000000000027,0.97,0.0,0.0,116735.5,43761.22785482259,0.0
123,0.0302734375,0.0,0.0,0.97,0.030000000000000027,0.030000000000000027,0.97,0.0,0.0,116735.5,58338.58070964518,0.0
124,0.0361328125,0.0005,0.0,0.97,0.030000000000000027,0.030000000000000027,0.97,0.0,0.0,116735.5,58338.58070964518,0.0
125,0.0322265625,0.001,0.0,0.97,0.030000000000000027,0.030000000000000027,0.97,0.0,0.0,116735.5,58338.58070964518,0.0
126,0.029296875,0.0,0.0,0.97,0.030000000000000027,0.030000000000000027,0.97,0.0,0.0,168626.0,42156.5,0.0
127,0.0283203125,0.0005,0.0,0.97,0.030000000000000027,0.030000000000000027,0.97,0.0,0.0,168626.0,42156.5,0.0
128,0.0361328125,0.001,0.0,0.97,0.030000000000000027,0.030000000000000027,0.97,0.0,0.0,168626.0,42156.5,0.0
129,0.0361328125,0.0,0.0,0.97,0.030000000000000027,0.030000000000000027,0.97,0.0,0.0,168626.0,63213.68228385807,0.0
130,0.0283203125,0.0005,0.0,0.97,0.030000000000000027,0.030000000000000027,0.97,0.0,0.0,168626.0,63213.68228385807,0.0
131,0.0380859375,0.001,0.0,0.97,0.030000000000000027,0.030000000000000027,0.97,0.0,0.0,168626.0,63213.68228385807,0.0
132,0.0361328125,0.0,0.0,0.97,0.030000000000000027,0.030000000000000027,0.97,0.0,0.0,168626.0,84270.86456771614,0.0
133,0.0361328125,0.0005,0.0,0.97,0.030000000000000027,0.030000000000000027,0.97,0.0,0.0,168626.0,84270.86456771614,0.0
134,0.03125,0.001,0.0,0.97,0.030000000000000027,0.030000000000000027,0.97,0.0,0.0,168626.0,84270.86456771614,0.0
135,0.037109375,0.0,0.0,0.97,0.0,0.030000000000000027,1.0,0.0,0.0,64845.0,16211.25,0.0
136,0.0283203125,0.0005,0.0,0.97,0.0,0.030000000000000027,1.0,0.0,0.0,64845.0,16211.25,0.0
137,0.0224609375,0.001,0.0,0.97,0.0,0.030000000000000027,1.0,0.0,0.0,64845.0,16211.25,0.0
138,0.03515625,0.0,0.0,0.97,0.0,0.030000000000000027,1.0,0.0,0.0,64845.0,24308.773425787105,0.0
139,0.0263671875,0.0005,0.0,0.97,0.0,0.030000000000000027,1.0,0.0,0.0,64845.0,24308.773425787105,0.0
140,0.033203125,0.001,0.0,0.97,0.0,0.030000000000000027,1.0,0.0,0.0,64845.0,24308.773425787105,0.0
141,0.033203125,0.0,0.0,0.97,0.0,0.030000000000000027,1.0,0.0,0.0,64845.0,32406.296851574214,0.0
142,0.03125,0.0005,0.0,0.97,0.0,0.030000000000000027,1.0,0.0,0.0,64845.0,32406.296851574214,0.0
143,0.03515625,0.001,0.0,0.97,0.0,0.030000000000000027,1.0,0.0,0.0,64845.0,32406.296851574214,0.0
144,0.01953125,0.0,0.0,0.97,0.0,0.030000000000000027,1.0,0.0,0.0,116735.5,29183.875,0.0
145,0.0205078125,0.0005,0.0,0.97,0.0,0.030000000000000027,1.0,0.0,0.0,116735.5,29183.875,0.0
146,0.0380859375,0.001,0.0,0.97,0.0,0.030000000000000027,1.0,0.0,0.0,116735.5,29183.875,0.0
147,0.0322265625,0.0,0.0,0.97,0.0,0.030000000000000027,1.0,0.0,0.0,116735.5,43761.22785482259,0.0
148,0.029296875,0.0005,0.0,0.97,0.0,0.030000000000000027,1.0,0.0,0.0,116735.5,43761.22785482259,0.0
149,0.0263671875,0.001,0.0,0.97,0.0,0.030000000000000027,1.0,0.0,0.0,116735.5,43761.22785482259,0.0
150,0.041015625,0.0,0.0,0.97,0.0,0.030000000000000027,1.0,0.0,0.0,116735.5,58338.58070964518,0.0
151,0.02734375,0.0005,0.0,0.97,0.0,0.030000000000000027,1.0,0.0,0.0,116735.5,58338.58070964518,0.0
152,0.0341796875,0.001,0.0,0.97,0.0,0.030000000000000027,1.0,0.0,0.0,116735.5,58338.58070964518,0.0
153,0.03125,0.0,0.0,0.97,0.0,0.030000000000000027,1.0,0.0,0.0,168626.0,42156.5,0.0
154,0.0302734375,0.0005,0.0,0.97,0.0,0.030000000000000027,1.0,0.0,0.0,168626.0,42156.5,0.0
155,0.0244140625,0.001,0.0,0.97,0.0,0.030000000000000027,1.0,0.0,0.0,168626.0,42156.5,0.0
156,0.025390625,0.0,0.0,0.97,0.0,0.030000000000000027,1.0,0.0,0.0,168626.0,63213.68228385807,0.0
157,0.03515625,0.0005,0.0,0.97,0.0,0.030000000000000027,1.0,0.0,0.0,168626.0,63213.68228385807,0.0
158,0.0390625,0.001,0.0,0.97,0.0,0.030000000000000027,1.0,0.0,0.0,168626.0,63213.68228385807,0.0
159,0.025390625,0.0,0.0,0.97,0.0,0.030000000000000027,1.0,0.0,0.0,168626.0,84270.86456771614,0.0
160,0.0244140625,0.0005,0.0,0.97,0.0,0.030000000000000027,1.0,0.0,0.0,168626.0,84270.86456771614,0.0
161,0.04296875,0.001,0.0,0.97,0.0,0.030000000000000027,1.0,0.0,0.0,168626.0,84270.86456771614,0.0
162,0.0,0.0,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,64845.0,16211.25,0.0
163,0.0,0.0005,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,64845.0,16211.25,0.0
164,0.0,0.001,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,64845.0,16211.25,0.0
165,0.0,0.0,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,64845.0,24308.773425787105,0.0
166,0.0,0.0005,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,64845.0,24308.773425787105,0.0
167,0.0,0.001,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,64845.0,24308.773425787105,0.0
168,0.0,0.0,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,64845.0,32406.296851574214,0.0
169,0.0,0.0005,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,64845.0,32406.296851574214,0.0
170,0.0,0.001,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,64845.0,32406.296851574214,0.0
171,0.0,0.0,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,116735.5,29183.875,0.0
172,0.0,0.0005,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,116735.5,29183.875,0.0
173,0.0,0.001,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,116735.5,29183.875,0.0
174,0.0,0.0,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,116735.5,43761.22785482259,0.0
175,0.0,0.0005,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,116735.5,43761.22785482259,0.0
176,0.0,0.001,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,116735.5,43761.22785482259,0.0
177,0.0,0.0,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,116735.5,58338.58070964518,0.0
178,0.0,0.0005,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,116735.5,58338.58070964518,0.0
179,0.0,0.001,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,116735.5,58338.58070964518,0.0
180,0.0,0.0,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,168626.0,42156.5,0.0
181,0.0,0.0005,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,168626.0,42156.5,0.0
182,0.0,0.001,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,168626.0,42156.5,0.0
183,0.0,0.0,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,168626.0,63213.68228385807,0.0
184,0.0,0.0005,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,168626.0,63213.68228385807,0.0
185,0.0,0.001,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,168626.0,63213.68228385807,0.0
186,0.0,0.0,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,168626.0,84270.86456771614,0.0
187,0.0,0.0005,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,168626.0,84270.86456771614,0.0
188,0.0,0.001,0.0,1.0,0.06000000000000005,0.0,0.94,0.0,0.0,168626.0,84270.86456771614,0.0
189,0.0,0.0,0.0,1.0,0.030000000000000027,0.0,0.97,0.0,0.0,64845.0,16211.25,0.0
190,0.0,0.0005,0.0,1.0,0.030000000000000027,0.0,0.97,0.0,0.0,64845.0,16211.25,0.0
191,0.0,0.001,0.0,1.0,0.030000000000000027,0.0,0.97,0.0,0.0,64845.0,16211.25,0.0
192,0.0,0.0,0.0,1.0,0.030000000000000027,0.0,0.97,0.0,0.0,64845.0,24308.773425787105,0.0
193,0.0,0.0005,0.0,1.0,0.030000000000000027,0.0,0.97,0.0,0.0,64845.0,24308.773425787105,0.0
194,0.0,0.001,0.0,1.0,0.030000000000000027,0.0,0.97,0.0,0.0,64845.0,24308.773425787105,0.0
195,0.0,0.0,0.0,1.0,0.030000000000000027,0.0,0.97,0.0,0.0,64845.0,32406.296851574214,0.0
196,0.0,0.0005,0.0,1.0,0.030000000000000027,0.0,0.97,0.0,0.0,64845.0,32406.296851574214,0.0
197,0.0,0.001,0.0,1.0,0.030000000000000027,0.0,0.97,0.0,0.0,64845.0,32406.296851574214,0.0
198,0.0,0.0,0.0,1.0,0.030000000000000027,0.0,0.97,0.0,0.0,116735.5,29183.875,0.0
199,0.0,0.0005,0.0,1.0,0.030000000000000027,0.0,0.97,0.0,0.0,116735.5,29183.875,0.0
200,0.0,0.001,0.0,1.0,0.030000000000000027,0.0,0.97,0.0,0.0,116735.5,29183.875,0.0
201,0.0,0.0,0.0,1.0,0.030000000000000027,0.0,0.97,0.0,0.0,116735.5,43761.22785482259,0.0
202,0.0,0.0005,0.0,1.0,0.030000000000000027,0.0,0.97,0.0,0.0,116735.5,43761.22785482259,0.0
203,0.0,0.001,0.0,1.0,0.030000000000000027,0.0,0.97,0.0,0.0,116735.5,43761.22785482259,0.0
204,0.0,0.0,0.0,1.0,0.030000000000000027,0.0,0.97,0.0,0.0,116735.5,58338.58070964518,0.0
205,0.0,0.0005,0.0,1.0,0.030000000000000027,0.0,0.97,0.0,0.0,116735.5,58338.58070964518,0.0
206,0.0,0.001,0.0,1.0,0.030000000000000027,0.0,0.97,0.0,0.0,116735.5,58338.58070964518,0.0
207,0.0,0.0,0.0,1.0,0.030000000000000027,0.0,0.97,0.0,0.0,168626.0,42156.5,0.0
208,0.0,0.0005,0.0,1.0,0.030000000000000027,0.0,0.97,0.0,0.0,168626.0,42156.5,0.0
209,0.0,0.001,0.0,1.0,0.030000000000000027,0.0,0.97,0.0,0.0,168626.0,42156.5,0.0
210,0.0,0.0,0.0,1.0,0.030000000000000027,0.0,0.97,0.0,0.0,168626.0,63213.68228385807,0.0
211,0.0,0.0005,0.0,1.0,0.030000000000000027,0.0,0.97,0.0,0.0,168626.0,63213.68228385807,0.0
212,0.0,0.001,0.0,1.0,0.030000000000000027,0.0,0.97,0.0,0.0,168626.0,63213.68228385807,0.0
213,0.0,0.0,0.0,1.0,0.030000000000000027,0.0,0.97,0.0,0.0,168626.0,84270.86456771614,0.0
214,0.0,0.0005,0.0,1.0,0.030000000000000027,0.0,0.97,0.0,0.0,168626.0,84270.86456771614,0.0
215,0.0,0.001,0.0,1.0,0.030000000000000027,0.0,0.97,0.0,0.0,168626.0,84270.86456771614,0.0
216,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,64845.0,16211.25,0.0
217,0.0,0.0005,0.0,1.0,0.0,0.0,1.0,0.0,0.0,64845.0,16211.25,0.0
