,rx_theta,E,p
0,0.0,1.0,0.0
1,0.0,1.0,0.1111111111111111
2,0.0,1.0,0.2222222222222222
3,0.0,1.0,0.3333333333333333
4,0.0,1.0,0.4444444444444444
5,0.0,1.0,0.5555555555555556
6,0.0,1.0,0.6666666666666666
7,0.0,1.0,0.7777777777777777
8,0.0,1.0,0.8888888888888888
9,0.0,1.0,1.0
10,0.3490658503988659,0.96484375,0.0
11,0.3490658503988659,0.916015625,0.1111111111111111
12,0.3490658503988659,0.8642578125,0.2222222222222222
13,0.3490658503988659,0.8125,0.3333333333333333
14,0.3490658503988659,0.74609375,0.4444444444444444
15,0.3490658503988659,0.6865234375,0.5555555555555556
16,0.3490658503988659,0.642578125,0.6666666666666666
17,0.3490658503988659,0.5908203125,0.7777777777777777
18,0.3490658503988659,0.5380859375,0.8888888888888888
19,0.3490658503988659,0.4833984375,1.0
20,0.6981317007977318,0.8759765625,0.0
21,0.6981317007977318,0.8525390625,0.1111111111111111
22,0.6981317007977318,0.814453125,0.2222222222222222
23,0.6981317007977318,0.7353515625,0.3333333333333333
24,0.6981317007977318,0.732421875,0.4444444444444444
25,0.6981317007977318,0.6708984375,0.5555555555555556
26,0.6981317007977318,0.599609375,0.6666666666666666
27,0.6981317007977318,0.6025390625,0.7777777777777777
28,0.6981317007977318,0.5244140625,0.8888888888888888
29,0.6981317007977318,0.490234375,1.0
30,1.0471975511965976,0.7626953125,0.0
31,1.0471975511965976,0.7275390625,0.1111111111111111
32,1.0471975511965976,0.6875,0.2222222222222222
33,1.0471975511965976,0.673828125,0.3333333333333333
34,1.0471975511965976,0.62890625,0.4444444444444444
35,1.0471975511965976,0.615234375,0.5555555555555556
36,1.0471975511965976,0.6005859375,0.6666666666666666
37,1.0471975511965976,0.5517578125,0.7777777777777777
38,1.0471975511965976,0.5166015625,0.8888888888888888
39,1.0471975511965976,0.4921875,1.0
40,1.3962634015954636,0.595703125,0.0
41,1.3962634015954636,0.57421875,0.1111111111111111
42,1.3962634015954636,0.556640625,0.2222222222222222
43,1.3962634015954636,0.5625,0.3333333333333333
44,1.3962634015954636,0.5673828125,0.4444444444444444
45,1.3962634015954636,0.525390625,0.5555555555555556
46,1.3962634015954636,0.5107421875,0.6666666666666666
47,1.3962634015954636,0.517578125,0.7777777777777777
48,1.3962634015954636,0.49609375,0.8888888888888888
49,1.3962634015954636,0.5078125,1.0
50,1.7453292519943295,0.431640625,0.0
51,1.7453292519943295,0.41796875,0.1111111111111111
52,1.7453292519943295,0.4541015625,0.2222222222222222
53,1.7453292519943295,0.4619140625,0.3333333333333333
54,1.7453292519943295,0.427734375,0.4444444444444444
55,1.7453292519943295,0.4755859375,0.5555555555555556
56,1.7453292519943295,0.4365234375,0.6666666666666666
57,1.7453292519943295,0.48046875,0.7777777777777777
58,1.7453292519943295,0.4921875,0.8888888888888888
59,1.7453292519943295,0.501953125,1.0
60,2.0943951023931953,0.234375,0.0
61,2.0943951023931953,0.2880859375,0.1111111111111111
62,2.0943951023931953,0.2841796875,0.2222222222222222
63,2.0943951023931953,0.2958984375,0.3333333333333333
64,2.0943951023931953,0.3447265625,0.4444444444444444
65,2.0943951023931953,0.40625,0.5555555555555556
66,2.0943951023931953,0.408203125,0.6666666666666666
67,2.0943951023931953,0.4453125,0.7777777777777777
68,2.0943951023931953,0.4921875,0.8888888888888888
69,2.0943951023931953,0.5,1.0
70,2.443460952792061,0.115234375,0.0
71,2.443460952792061,0.15234375,0.1111111111111111
72,2.443460952792061,0.203125,0.2222222222222222
73,2.443460952792061,0.2412109375,0.3333333333333333
74,2.443460952792061,0.2763671875,0.4444444444444444
75,2.443460952792061,0.3388671875,0.5555555555555556
76,2.443460952792061,0.3681640625,0.6666666666666666
77,2.443460952792061,0.423828125,0.7777777777777777
78,2.443460952792061,0.4765625,0.8888888888888888
79,2.443460952792061,0.4931640625,1.0
80,2.792526803190927,0.0322265625,0.0
81,2.792526803190927,0.080078125,0.1111111111111111
82,2.792526803190927,0.1298828125,0.2222222222222222
83,2.792526803190927,0.18359375,0.3333333333333333
84,2.792526803190927,0.23828125,0.4444444444444444
85,2.792526803190927,0.3115234375,0.5555555555555556
86,2.792526803190927,0.3486328125,0.6666666666666666
87,2.792526803190927,0.3828125,0.7777777777777777
88,2.792526803190927,0.4150390625,0.8888888888888888
89,2.792526803190927,0.501953125,1.0
90,3.141592653589793,0.0,0.0
91,3.141592653589793,0.06640625,0.1111111111111111
92,3.141592653589793,0.115234375,0.2222222222222222
93,3.141592653589793,0.166015625,0.3333333333333333
94,3.141592653589793,0.2333984375,0.4444444444444444
95,3.141592653589793,0.271484375,0.5555555555555556
96,3.141592653589793,0.3291015625,0.6666666666666666
97,3.141592653589793,0.3837890625,0.7777777777777777
98,3.141592653589793,0.4404296875,0.8888888888888888
99,3.141592653589793,0.5146484375,1.0
